userName,cohort,trial,PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveledCameraRig,m_TotalDistanceTraveledHeadset,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,headset.euler.x,headset.euler.y,headset.euler.z,headset.InspectorRotation.x,headset.InspectorRotation.y,headset.InspectorRotation.z,leftController.euler.x,leftController.euler.y,leftController.euler.z,leftController.InspectorRotation.x,leftController.InspectorRotation.y,leftController.InspectorRotation.z,rightController.euler.x,rightController.euler.y,rightController.euler.z,rightController.InspectorRotation.x,rightController.InspectorRotation.y,rightController.InspectorRotation.z,cameraRig x,cameraRig y,cameraRig z,cameraRig.euler.x,cameraRig.euler.y,cameraRig.euler.z,cameraRig.InspectorRotation.x,cameraRig.InspectorRotation.y,cameraRig.InspectorRotation.z,m_EventType,m_Side,m_Status
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,24.39649,Far,-13.054,40.693,-5.5109,43.29898,57.46846,59.69101,-34.86808,44.60872,-15.70903,-34.73236,44.06772,-15.61543,-34.65955,43.95604,-15.79735,6.590458,73.31998,0.3956525,6.59,73.32,0.396,356.8429,73.26627,357.0541,-3.157,73.26601,-2.946,5.333545,71.79004,6.303671,5.334,71.79,6.304,-35.0837,43.14921,-14.60705,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,24.00258,Far,-13.054,40.693,-5.5109,43.47007,57.87441,60.09428,-34.4823,44.60795,-15.59183,-34.33411,44.07042,-15.51871,-34.27148,43.96751,-15.67689,7.249719,71.50927,1.001042,7.25,71.509,1.001,356.4629,77.6656,356.8654,-3.537,77.666,-3.135,2.932648,70.24107,5.641476,2.933,70.241,5.641,-34.69537,43.14921,-14.48885,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,23.63398,Far,-13.054,40.693,-5.5109,43.6327,58.25084,60.4688,-34.1347,44.60777,-15.45292,-33.97872,44.07117,-15.39495,-33.91864,43.97104,-15.54194,7.320686,66.70845,1.797073,7.321001,66.708,1.797,356.2888,78.49475,356.9496,-3.711,78.495,-3.05,2.022319,69.04886,6.053226,2.022,69.049,6.053,-34.34228,43.14921,-14.35864,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,23.32129,Far,-13.054,40.693,-5.5109,43.7658,58.57037,60.791,-33.86913,44.60467,-15.27366,-33.70565,44.07138,-15.22915,-33.64229,43.97055,-15.37562,9.279667,54.94138,2.440928,9.280001,54.941,2.441,356.2679,77.18443,357.0032,-3.732,77.18401,-2.997,2.231188,68.24002,6.633885,2.231,68.24001,6.634,-34.06823,43.14921,-14.19693,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,23.07822,Far,-13.054,40.693,-5.5109,43.93052,58.92225,61.1573,-33.755,44.60029,-14.9346,-33.57323,44.07344,-14.9033,-33.50521,43.97026,-15.04856,11.76521,35.51225,1.979307,11.765,35.512,1.979,355.8628,74.65745,356.5645,-4.137,74.65701,-3.435,2.389434,66.19448,7.575984,2.389,66.194,7.576,-33.93348,43.14921,-13.88096,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,22.99758,Far,-13.054,40.693,-5.5109,44.08939,59.24295,61.49442,-33.81357,44.59657,-14.60437,-33.6127,44.07535,-14.578,-33.54225,43.96892,-14.71773,13.54155,20.52289,2.146713,13.542,20.523,2.147,355.4154,72.47149,356.2657,-4.585,72.471,-3.734,2.470843,63.40152,8.846947,2.471,63.402,8.847,-33.97042,43.14921,-13.56385,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,23.01885,Far,-13.054,40.693,-5.5109,44.21856,59.5416,61.80672,-33.95671,44.59218,-14.32796,-33.74572,44.07749,-14.30028,-33.67211,43.9675,-14.43726,15.72763,11.18463,1.827339,15.728,11.185,1.827,355.107,70.0887,355.9402,-4.893,70.089,-4.06,2.862893,60.89156,8.780313,2.863,60.892,8.780001,-34.09937,43.14922,-13.29561,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,23.08908,Far,-13.054,40.693,-5.5109,44.35538,59.81436,62.0883,-34.12727,44.5894,-14.104,-33.91467,44.07774,-14.07076,-33.83783,43.96795,-14.20271,17.15668,6.704898,2.072904,17.157,6.705,2.073,355.1195,67.1679,356.0329,-4.88,67.16801,-3.967,2.732979,57.09139,8.602685,2.733,57.091,8.603001,-34.26221,43.14921,-13.0769,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,23.15347,Far,-13.054,40.693,-5.5109,44.48622,60.07727,62.35547,-34.28448,44.58776,-13.88832,-34.0765,44.07714,-13.84857,-33.99484,43.97092,-13.97457,17.97809,5.443322,2.399516,17.978,5.443,2.4,355.1918,64.52485,356.2612,-4.808,64.525,-3.739,1.944695,53.19568,7.842062,1.945,53.196,7.842,-34.41804,43.14921,-12.86544,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,23.14509,Far,-13.054,40.693,-5.5109,44.61674,60.33982,62.62168,-34.37269,44.58599,-13.63822,-34.17099,44.0756,-13.59232,-34.08412,43.97467,-13.71123,18.70522,4.853312,2.607388,18.705,4.853,2.607,355.3746,62.01534,356.4015,-4.625,62.015,-3.599,0.8135733,49.53824,8.757854,0.814,49.538,8.758,-34.50678,43.14921,-12.61941,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,23.09102,Far,-13.054,40.693,-5.5109,44.75423,60.62754,62.91197,-34.42128,44.58544,-13.35205,-34.22442,44.07498,-13.30203,-34.13509,43.97665,-13.41482,18.97491,5.070529,2.562748,18.975,5.071,2.563,355.4826,60.36163,356.6263,-4.517,60.362,-3.374,0.2958542,47.21216,8.608817,0.296,47.212,8.609,-34.55727,43.14921,-12.33617,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,23.02358,Far,-13.054,40.693,-5.5109,44.88335,60.91732,63.20243,-34.45257,44.58495,-13.06334,-34.25818,44.0751,-13.00852,-34.167,43.9762,-13.12024,19.05856,5.327599,2.922712,19.059,5.328,2.923,355.3865,59.26942,356.6342,-4.613,59.269,-3.366,0.3789515,46.35554,8.680965,0.379,46.356,8.681001,-34.5912,43.14921,-12.04844,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,22.94698,Far,-13.054,40.693,-5.5109,45.01752,61.21715,63.50063,-34.4731,44.58546,-12.76587,-34.28085,44.07595,-12.70868,-34.18756,43.97559,-12.82082,18.9223,6.436121,2.932801,18.922,6.436,2.933,355.22,59.20144,356.4704,-4.78,59.201,-3.53,0.436778,46.6036,8.633084,0.437,46.604,8.633,-34.61597,43.14921,-11.74964,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,22.85911,Far,-13.054,40.693,-5.5109,45.15303,61.51182,63.79272,-34.47577,44.58702,-12.47388,-34.29105,44.07618,-12.41385,-34.19519,43.97488,-12.52632,18.31302,10.29535,2.812466,18.313,10.295,2.812,355.1634,59.24681,356.4094,-4.837,59.247,-3.591,0.5483669,47.14565,8.276749,0.548,47.146,8.277,-34.62749,43.14921,-11.45525,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,22.7302,Far,-13.054,40.693,-5.5109,45.28866,61.81481,64.09257,-34.43253,44.58809,-12.17792,-34.25236,44.07543,-12.11485,-34.15544,43.97478,-12.22689,17.82058,12.85418,3.398796,17.821,12.854,3.399,355.3229,59.26268,356.2499,-4.677,59.263,-3.75,0.5923828,47.47929,8.30569,0.592,47.479,8.306001,-34.58988,43.14922,-11.15552,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,22.54728,Far,-13.054,40.693,-5.5109,45.41579,62.11724,64.39276,-34.32396,44.58816,-11.8981,-34.14282,44.07642,-11.83436,-34.04626,43.97443,-11.94675,17.69556,12.62435,3.389907,17.696,12.624,3.39,355.1801,59.62206,356.0628,-4.82,59.622,-3.937,0.516064,47.77227,7.964225,0.516,47.772,7.964,-34.48154,43.14921,-10.87325,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,22.36923,Far,-13.054,40.693,-5.5109,45.54008,62.41372,64.68641,-34.21587,44.58846,-11.62508,-34.03281,44.07724,-11.56106,-33.93664,43.97385,-11.67402,17.64717,12.23984,3.317696,17.647,12.24,3.318,355.0627,59.81346,355.9284,-4.937,59.813,-4.072,0.6165641,47.86782,7.858346,0.617,47.868,7.858,-34.37166,43.14921,-10.59788,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,22.19886,Far,-13.054,40.693,-5.5109,45.66792,62.70473,64.97348,-34.11227,44.58612,-11.35746,-33.92784,44.07463,-11.29205,-33.83067,43.97203,-11.40472,17.40189,12.38567,3.63168,17.402,12.386,3.632,354.9934,59.76435,356.0641,-5.007,59.764,-3.936,0.4429183,47.72931,7.934184,0.443,47.729,7.934,-34.2655,43.14608,-10.32703,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,22.03317,Far,-13.054,40.693,-5.5109,45.78659,63.00643,65.27245,-34.0146,44.58107,-11.07838,-33.82795,44.06974,-11.01159,-33.72864,43.96661,-11.12361,17.19601,10.82295,3.712056,17.196,10.823,3.712,354.7474,59.49449,356.0978,-5.253,59.494,-3.902,0.1088767,47.12685,8.356232,0.109,47.127,8.356,-34.16185,43.13865,-10.04706,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,21.89273,Far,-13.054,40.693,-5.5109,45.92079,63.30919,65.57752,-33.94183,44.59156,-10.78267,-33.75658,44.08695,-10.70874,-33.6468,43.97921,-10.8147,16.90641,5.960643,4.129405,16.906,5.961,4.129,353.4415,56.47868,356.5633,-6.559,56.479,-3.437,359.9305,44.21645,8.60797,-0.06900001,44.216,8.608001,-34.07706,43.14843,-9.756819,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,21.80119,Far,-13.054,40.693,-5.5109,46.05651,63.63046,65.90804,-33.9274,44.58749,-10.45315,-33.74981,44.08906,-10.3611,-33.62029,43.9839,-10.44831,17.13856,358.0555,3.683638,17.139,-1.945,3.684,352.547,50.63704,355.9261,-7.453001,50.637,-4.074,358.9001,37.37012,9.042831,-1.1,37.37,9.043,-34.04152,43.14907,-9.438055,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,21.77861,Far,-13.054,40.693,-5.5109,46.19121,63.94115,66.23146,-33.97787,44.58197,-10.13426,-33.81218,44.08527,-10.01337,-33.6603,43.9837,-10.07738,17.3203,349.0341,3.235778,17.32,-10.966,3.236,351.4973,42.88642,354.8517,-8.503,42.886,-5.148,357.0253,29.29789,9.614653,-2.975,29.298,9.615001,-34.062,43.14544,-9.128423,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,21.82541,Far,-13.054,40.693,-5.5109,46.32713,64.25149,66.55582,-34.09587,44.55153,-9.835233,-33.95055,44.06321,-9.683357,-33.78234,43.96441,-9.725493,17.47433,341.1746,3.788251,17.474,-18.825,3.788,349.968,33.52709,354.6774,-10.032,33.527,-5.323,355.7097,21.27403,9.832069,-4.29,21.274,9.832001,-34.1516,43.11565,-8.834229,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,21.94435,Far,-13.054,40.693,-5.5109,46.45499,64.56669,66.88155,-34.28491,44.45418,-9.592161,-34.15886,43.97036,-9.421304,-33.98859,43.87875,-9.440222,18.47467,332.6162,3.984275,18.475,-27.384,3.984,349.5066,25.25089,355.2565,-10.493,25.251,-4.743,354.4851,13.50367,9.566338,-5.515,13.504,9.566,-34.32129,43.01917,-8.590339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,22.09151,Far,-13.054,40.693,-5.5109,46.57709,64.86644,67.18694,-34.49258,44.32605,-9.412578,-34.3841,43.84288,-9.236019,-34.22033,43.75216,-9.231722,20.03182,325.3366,2.885447,20.032,-34.663,2.885,349.8983,19.56411,355.2817,-10.102,19.564,-4.718,354.7659,6.104061,9.344698,-5.234,6.104,9.345,-34.51786,42.89234,-8.406863,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,22.2934,Far,-13.054,40.693,-5.5109,46.70028,65.18647,67.50973,-34.74715,44.17028,-9.29393,-34.65901,43.68699,-9.109587,-34.50125,43.59255,-9.087728,20.88141,317.0798,2.94883,20.881,-42.92,2.949,350.2967,12.80754,355.2148,-9.703,12.808,-4.785,355.9062,358.6354,9.203492,-4.094,-1.365,9.203,-34.76517,42.73608,-8.28152,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,22.53691,Far,-13.054,40.693,-5.5109,46.83932,65.5336,67.85583,-35.03526,43.9895,-9.235146,-34.97053,43.51059,-9.043243,-34.82114,43.41235,-9.005844,23.38283,307.7628,1.936338,23.383,-52.237,1.936,350.2019,5.596509,354.8123,-9.798,5.597,-5.188,356.7746,350.5236,8.995881,-3.225,-9.476001,8.996,-35.05497,42.55876,-8.215761,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,22.78934,Far,-13.054,40.693,-5.5109,46.97141,65.89529,68.20672,-35.32573,43.80366,-9.205234,-35.28016,43.32592,-9.014301,-35.13787,43.22668,-8.964815,24.34448,303.4254,1.523186,24.344,-56.575,1.523,350.6296,0.3075919,354.9223,-9.370001,0.308,-5.078,357.3321,344.7383,8.836635,-2.668,-15.262,8.837001,-35.35814,42.37313,-8.187058,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,23.04001,Far,-13.054,40.693,-5.5109,47.10709,66.24735,68.54351,-35.61026,43.62624,-9.178827,-35.57409,43.14836,-8.992314,-35.43428,43.05171,-8.936704,24.90468,302.7557,1.287774,24.905,-57.244,1.288,351.0004,358.2623,354.7514,-9,-1.738,-5.249,357.2317,342.5999,8.733027,-2.768,-17.4,8.733001,-35.66167,42.19653,-8.170187,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,23.27495,Far,-13.054,40.693,-5.5109,47.24121,66.58691,68.86305,-35.87823,43.45966,-9.133531,-35.84272,42.97991,-8.954811,-35.70304,42.88461,-8.900015,24.60543,306.893,1.171131,24.605,-53.107,1.171,351.2838,359.3763,354.8456,-8.716001,-0.624,-5.154,357.0409,343.4873,8.770548,-2.959,-16.513,8.771001,-35.95485,42.02921,-8.141278,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,23.49312,Far,-13.054,40.693,-5.5109,47.36703,66.91373,69.17241,-36.13093,43.30001,-9.058501,-36.08636,42.81926,-8.885592,-35.94407,42.72345,-8.83863,23.77264,313.2293,1.70458,23.773,-46.771,1.705,351.2366,2.934851,354.8253,-8.763,2.935,-5.175,356.855,347.0923,9.011498,-3.145,-12.908,9.012,-36.23254,41.86921,-8.083261,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,23.67475,Far,-13.054,40.693,-5.5109,47.48712,67.2076,69.44751,-36.34608,43.16495,-8.955091,-36.29271,42.68347,-8.789015,-36.14807,42.58487,-8.752609,22.74021,321.3975,2.455234,22.74,-38.602,2.455,350.827,7.920094,354.9133,-9.173,7.920001,-5.087,357.0021,352.2025,8.985474,-2.998,-7.798,8.985001,-36.47763,41.73332,-7.996655,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,23.84872,Far,-13.054,40.693,-5.5109,47.60676,67.49998,69.7262,-36.55502,43.039,-8.821459,-36.48912,42.55905,-8.658219,-36.33973,42.45716,-8.634674,21.58046,328.5235,2.577459,21.58,-31.477,2.577,349.8349,13.26778,354.9181,-10.165,13.268,-5.082,356.5386,358.0168,9.6964,-3.461,-1.983,9.696,-36.71074,41.60659,-7.874915,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,24.02965,Far,-13.054,40.693,-5.5109,47.74691,67.82536,70.0425,-36.77571,42.90844,-8.640768,-36.69462,42.42908,-8.483088,-36.5377,42.32574,-8.473979,20.60217,337.9812,2.686759,20.602,-22.019,2.687,349.2598,19.85606,355.0496,-10.74,19.856,-4.95,355.9632,6.540078,11.66564,-4.037,6.54,11.666,-36.95195,41.474,-7.706291,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,24.25136,Far,-13.054,40.693,-5.5109,47.88711,68.16898,70.3713,-37.03083,42.75789,-8.506938,-36.94107,42.27753,-8.358663,-36.77699,42.1741,-8.367371,17.69797,356.095,2.117208,17.698,-3.905,2.117,348.2909,27.76707,355.1065,-11.709,27.767,-4.894,354.9638,17.27373,13.51005,-5.036,17.274,13.51,-37.2295,41.3163,-7.588327,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,24.48713,Far,-13.054,40.693,-5.5109,48.02218,68.51034,70.69212,-37.29335,42.60054,-8.415189,-37.20586,42.11887,-8.271906,-37.03835,42.01735,-8.298381,14.48441,20.19086,0.9957724,14.484,20.191,0.9960001,347.2634,36.57096,355.0334,-12.737,36.571,-4.967,354.529,28.06457,14.42696,-5.471,28.065,14.427,-37.51472,41.15319,-7.500882,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,24.7369,Far,-13.054,40.693,-5.5109,48.16722,68.87497,71.03625,-37.57086,42.43298,-8.305566,-37.49165,41.9453,-8.153267,-37.32071,41.84646,-8.203294,11.94521,46.96358,358.7516,11.945,46.964,-1.248,347.6253,45.05637,355.0641,-12.375,45.056,-4.936,355.8235,40.20103,16.6379,-4.177,40.201,16.638,-37.80752,40.98001,-7.375315,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,24.97903,Far,-13.054,40.693,-5.5109,48.30565,69.22648,71.38332,-37.83891,42.24434,-8.204216,-37.75483,41.752,-8.041485,-37.58541,41.65801,-8.117133,11.02416,68.10642,356.5711,11.024,68.106,-3.429,348.506,52.76268,355.6414,-11.494,52.763,-4.359,355.9952,51.85248,18.3627,-4.005,51.852,18.363,-38.06985,40.79023,-7.248235,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,25.21227,Far,-13.054,40.693,-5.5109,48.45806,69.51955,71.69288,-38.08331,42.12566,-8.182934,-37.97837,41.62969,-8.011635,-37.81828,41.53801,-8.118952,9.848131,86.32511,356.3708,9.848001,86.325,-3.629,349.0945,60.36393,356.3098,-10.905,60.364,-3.69,357.0088,62.32289,17.4827,-2.991,62.323,17.483,-38.29287,40.67176,-7.195267,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,25.39052,Far,-13.054,40.693,-5.5109,48.62627,69.70316,71.91564,-38.24485,42.15466,-8.332795,-38.10953,41.65859,-8.166402,-37.96555,41.57029,-8.308638,9.296638,100.6768,355.9465,9.297001,100.677,-4.053,349.2491,68.86792,356.8593,-10.751,68.868,-3.141,357.2248,72.97323,15.94513,-2.775,72.97301,15.945,-38.42726,40.70408,-7.314965,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,25.61058,Far,-13.054,40.693,-5.5109,48.79163,69.94205,72.16939,-38.4498,42.1562,-8.479755,-38.30187,41.65702,-8.335812,-38.17655,41.56934,-8.502532,10.04671,105.0957,355.4865,10.047,105.096,-4.514,349.7007,76.57946,357.0234,-10.299,76.579,-2.977,357.0151,81.04933,13.27487,-2.985,81.049,13.275,-38.6241,40.70467,-7.447568,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,25.76166,Far,-13.054,40.693,-5.5109,48.95606,70.22304,72.46312,-38.57052,42.15463,-8.741037,-38.4193,41.65705,-8.60456,-38.30835,41.5689,-8.791855,10.43619,106.7799,355.5113,10.436,106.78,-4.489,349.5566,80.7928,356.3965,-10.443,80.79301,-3.604,356.5304,85.8755,9.306658,-3.47,85.87601,9.307,-38.75411,40.70467,-7.690361,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,25.81164,Far,-13.054,40.693,-5.5109,49.09424,70.50311,72.76276,-38.58131,42.15624,-9.040196,-38.43035,41.65903,-8.900627,-38.32233,41.57132,-9.096483,10.26001,106.7649,354.9213,10.26,106.765,-5.079,349.3832,81.57159,356.233,-10.617,81.57201,-3.767,355.488,87.11912,8.486336,-4.512,87.119,8.486,-38.7794,40.70467,-7.969047,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,25.81635,Far,-13.054,40.693,-5.5109,49.26329,70.88367,73.16702,-38.52761,42.15614,-9.440095,-38.37766,41.65916,-9.303268,-38.27332,41.57473,-9.501006,10.21405,105.7021,355.0144,10.214,105.702,-4.986,349.5228,81.93454,356.4585,-10.477,81.93501,-3.542,353.4096,86.83022,7.760304,-6.59,86.83,7.76,-38.74515,40.70467,-8.347128,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,25.7522,Far,-13.054,40.693,-5.5109,49.41928,71.2277,73.52609,-38.40812,42.15607,-9.777494,-38.25845,41.65799,-9.650332,-38.15678,41.57859,-9.850668,9.933661,103.1747,355.7584,9.934,103.175,-4.242,349.8743,82.65466,356.4806,-10.126,82.65501,-3.519,351.6495,87.33986,5.820893,-8.35,87.34,5.821,-38.63538,40.70467,-8.671883,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,25.56061,Far,-13.054,40.693,-5.5109,49.55624,71.59116,73.89462,-38.16519,42.15746,-10.05271,-38.01316,41.65845,-9.931764,-37.91139,41.57687,-10.13584,8.488408,99.24857,356.3617,8.488001,99.24901,-3.638,349.6638,82.7709,356.0793,-10.336,82.771,-3.921,350.8261,87.97026,4.632967,-9.174001,87.97,4.633,-38.39424,40.70467,-8.941865,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,25.3346,Far,-13.054,40.693,-5.5109,49.70623,71.92151,74.21973,-37.90015,42.16143,-10.23896,-37.74266,41.65934,-10.12639,-37.64115,41.57993,-10.3301,6.624515,93.54317,356.7498,6.625,93.54301,-3.25,349.5554,82.55157,355.7963,-10.445,82.552,-4.204,350.5291,86.38009,3.027414,-9.471001,86.38,3.027,-38.12313,40.70467,-9.128678,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,25.00413,Far,-13.054,40.693,-5.5109,49.84615,72.32697,74.61308,-37.54865,42.0465,-10.34686,-37.38347,41.54297,-10.24449,-37.28162,41.46575,-10.4498,5.776022,89.97945,357.8249,5.776,89.979,-2.175,349.3304,82.82239,355.8314,-10.67,82.82201,-4.169,350.7155,87.18864,0.4526054,-9.285001,87.189,0.453,-37.75961,40.58752,-9.238929,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,24.69518,Far,-13.054,40.693,-5.5109,49.97289,72.70158,74.97592,-37.23777,41.86221,-10.37199,-37.06626,41.36045,-10.27805,-36.96516,41.28198,-10.47893,5.456533,87.2723,358.1655,5.457,87.272,-1.834,348.7588,83.24874,356.0093,-11.241,83.249,-3.991,350.6144,86.53919,0.5780267,-9.386001,86.539,0.578,-37.43593,40.40189,-9.265816,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,24.36052,Far,-13.054,40.693,-5.5109,50.13428,73.11755,75.38134,-36.90672,41.62932,-10.36949,-36.73138,41.12712,-10.27907,-36.63105,41.0492,-10.47395,4.749284,85.08591,357.6031,4.749,85.08601,-2.397,348.4368,82.96794,356.0255,-11.563,82.968,-3.974,350.7101,85.91745,0.5376664,-9.290001,85.91701,0.538,-37.09396,40.16636,-9.262723,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,23.91644,Far,-13.054,40.693,-5.5109,50.294,73.6276,75.88877,-36.46926,41.3834,-10.3322,-36.29583,40.88171,-10.23997,-36.19747,40.8077,-10.41871,3.65165,81.74397,357.7983,3.652,81.744,-2.202,348.2266,82.53164,355.8833,-11.773,82.53201,-4.117,349.6509,82.17622,3.686719,-10.349,82.176,3.687,-36.65586,39.91833,-9.214287,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,23.58243,Far,-13.054,40.693,-5.5109,50.4454,74.01468,76.27639,-36.15239,41.18405,-10.23891,-35.98366,40.68396,-10.14223,-35.88595,40.60844,-10.30532,2.99944,76.30664,358.2515,2.999,76.30701,-1.748,347.6058,81.25332,355.8902,-12.394,81.25301,-4.11,348.5524,78.02938,6.870186,-11.448,78.02901,6.87,-36.347,39.71873,-9.099152,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,23.26566,Far,-13.054,40.693,-5.5109,50.58506,74.40476,76.66444,-35.8691,41.00272,-10.05689,-35.70291,40.50473,-9.96232,-35.60052,40.42326,-10.11594,2.853136,71.82858,359.7512,2.853,71.829,-0.249,347.3278,80.15563,356.5287,-12.672,80.15601,-3.471,348.8708,76.41992,7.169288,-11.129,76.42001,7.169,-36.07087,39.53888,-8.900458,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,23.04458,Far,-13.054,40.693,-5.5109,50.71575,74.72872,76.98669,-35.69139,40.89091,-9.819238,-35.52413,40.39088,-9.732048,-35.41862,40.30952,-9.88065,2.777512,67.4261,0.9817863,2.778,67.426,0.9820001,347.8789,79.71509,356.2967,-12.121,79.715,-3.703,348.8813,75.03767,8.221236,-11.119,75.038,8.221001,-35.89429,39.42769,-8.658749,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Complexity,Walk,3,Task3,22.84007,Far,-13.054,40.693,-5.5109,50.86729,75.08002,77.34334,-35.53929,40.80429,-9.519379,-35.37208,40.30273,-9.441456,-35.26444,40.22024,-9.587187,2.474305,67.57239,0.9402739,2.474,67.57201,0.9400001,348.047,79.08852,356.8015,-11.953,79.089,-3.198,349.6672,73.61446,9.176224,-10.333,73.61401,9.176001,-35.7403,39.33921,-8.366965,0,0,0,0,0,0,,,
