userName,ExperimentState,ReflectionPhasePart,elapsedTime,totalDistanceTraveled,headsetPosX,headsetPosY,headsetPosZ,ControllerLeftPosX,ControllerLeftPosY,ControllerLeftPosZ,ControllerRightPosX,ControllerRightPosY,ControllerRightPosZ,headsetRotEulerX,headsetRotEulerY,headsetRotEulerZ,headsetRotInspectorX,headsetRotInspectorY,headsetRotInspectorZ,controllerLeftRotEulerX,controllerLeftRotEulerY,controllerLeftRotEulerZ,controllerLeftRotInspectorX,controllerLeftRotInspectorY,controllerLefttRotInspectorZ,controllerRightRotEulerX,controllerRightRotEulerY,controllerRightRotEulerZ,controllerRightRotInspectorX,controllerRightRotInspectorY,controllerRighttRotInspectorZ,Task0IsVisible,Task1IsVisible,Task2IsVisible,Task3IsVisible,Task4IsVisible,Task5IsVisible,Task6IsVisible,Task7IsVisible,Task8IsVisible,Task9IsVisible,Task10IsVisible,Task11IsVisible,Task12IsVisible,Task13IsVisible,Task14IsVisible,Task15IsVisible,Task16IsVisible,Task17IsVisible,Task18IsVisible,Task19IsVisible,Task20IsVisible,Task21IsVisible,Task22IsVisible,Task23IsVisible,
R_1234567890,Reflective,Main,17.03779,5.576748,-34.74769,44.31639,-14.70942,-34.67746,43.90422,-14.99221,-34.81208,43.90429,-14.52913,8.22652,265.9291,355.1121,8.227,-94.07101,-4.888,351.3937,232.6786,353.2721,-8.606,-127.321,-6.728,333.5438,274.0408,10.16659,-26.456,-85.95901,10.167,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,17.18082,5.625674,-34.7318,44.27016,-14.70795,-34.67404,43.8748,-15.0014,-34.803,43.87265,-14.53674,6.628923,266.9015,354.4376,6.629,-93.09901,-5.562,350.1005,234.5162,352.2406,-9.900001,-125.484,-7.759,332.5906,275.4275,9.575199,-27.409,-84.57301,9.575001,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,17.34686,5.694116,-34.71671,44.20373,-14.70219,-34.67086,43.818,-15.01268,-34.80335,43.81462,-14.54342,7.56655,267.2993,354.1141,7.567,-92.701,-5.886,347.0291,232.9289,352.3459,-12.971,-127.071,-7.654,330.506,276.8627,7.113127,-29.494,-83.137,7.113,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,17.50159,5.747345,-34.70488,44.15247,-14.69512,-34.66288,43.75781,-15.01574,-34.80749,43.77197,-14.54332,6.476194,268.0791,353.876,6.476,-91.92101,-6.124,346.6969,229.3017,353.8025,-13.303,-130.698,-6.198,328.6287,276.3512,6.732473,-31.371,-83.649,6.732,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,17.65098,5.769778,-34.7011,44.13077,-14.69451,-34.65701,43.7253,-15.00858,-34.80559,43.74419,-14.53644,6.308617,267.3231,354.9075,6.309,-92.677,-5.092,347.3604,229.2466,354.8019,-12.64,-130.753,-5.198,328.7318,277.0105,6.373723,-31.268,-82.98901,6.374,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,17.81851,5.792165,-34.70525,44.10897,-14.69333,-34.65729,43.70572,-15.00343,-34.80286,43.71897,-14.53327,5.197848,266.4506,354.4576,5.198,-93.549,-5.542,346.8373,230.2938,353.9268,-13.163,-129.706,-6.073,328.8402,276.9032,6.718475,-31.16,-83.09701,6.718,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,17.95414,5.837133,-34.70905,44.06433,-14.68976,-34.66407,43.68027,-14.99996,-34.81072,43.69057,-14.53416,5.235647,266.6664,354.054,5.236,-93.33401,-5.946,344.233,231.5027,352.9041,-15.767,-128.497,-7.096,327.788,276.6973,6.439563,-32.212,-83.303,6.440001,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,18.12117,5.875355,-34.71132,44.02642,-14.68588,-34.67219,43.63249,-15.00278,-34.82521,43.65379,-14.53606,5.06954,267.3025,354.1443,5.07,-92.69801,-5.856,344.1056,229.1085,354.5731,-15.894,-130.891,-5.427,325.8823,277.6205,5.740436,-34.118,-82.38,5.74,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,18.25354,5.886538,-34.71132,44.0155,-14.68748,-34.68048,43.6141,-15.00278,-34.83234,43.64024,-14.53616,3.753083,266.924,354.3423,3.753,-93.076,-5.658,343.3661,229.2257,355.0259,-16.634,-130.774,-4.974,324.3865,277.8586,5.310932,-35.613,-82.14101,5.311,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,18.38815,5.903866,-34.71103,43.99831,-14.68928,-34.69142,43.60161,-15.00181,-34.83829,43.62629,-14.53822,3.193403,266.2104,353.9883,3.193,-93.79,-6.012,342.0766,230.3546,355.261,-17.923,-129.645,-4.739,323.3444,277.7533,5.375703,-36.656,-82.247,5.376,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,18.54782,5.94448,-34.69918,43.96,-14.69458,-34.70025,43.57567,-15.00349,-34.84719,43.59994,-14.54197,1.477739,265.5125,354.1126,1.478,-94.48801,-5.887,338.7112,230.588,356.5702,-21.289,-129.412,-3.43,321.0738,279.0349,4.616913,-38.926,-80.965,4.617,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,18.68186,5.978817,-34.68758,43.92811,-14.69966,-34.70376,43.54382,-15.01016,-34.85981,43.57195,-14.5462,0.4333026,265.046,354.3766,0.433,-94.954,-5.623,336.216,229.1543,357.1266,-23.784,-130.846,-2.873,319.7323,280.2938,3.509323,-40.268,-79.706,3.509,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,18.81978,6.008407,-34.68258,43.89908,-14.70146,-34.69772,43.50606,-15.02155,-34.86992,43.54803,-14.55202,0.3340707,267.1333,354.1332,0.334,-92.867,-5.867,336.0759,227.8123,355.5203,-23.924,-132.188,-4.48,319.4301,280.9526,3.049234,-40.57,-79.047,3.049,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,18.96847,6.038968,-34.67933,43.86887,-14.70411,-34.68086,43.47531,-15.04052,-34.87416,43.52133,-14.56071,0.8760759,268.6254,353.4247,0.876,-91.37501,-6.575,335.2197,226.8565,352.6721,-24.78,-133.143,-7.328001,319.4904,280.4743,2.468293,-40.51,-79.526,2.468,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,19.13247,6.059893,-34.68208,43.85537,-14.69183,-34.66455,43.45435,-15.05616,-34.87554,43.49327,-14.57161,0.7743641,269.7351,353.808,0.774,-90.26501,-6.192,335.2472,223.8261,351.5066,-24.753,-136.174,-8.493,320.8592,279.2411,1.469504,-39.141,-80.759,1.47,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,19.26344,6.087256,-34.68256,43.86285,-14.66584,-34.66126,43.45247,-15.05249,-34.88092,43.48488,-14.56639,359.341,270.9777,352.0419,-0.659,-89.022,-7.958,336.0246,221.7935,352.5775,-23.975,-138.206,-7.423,321.7905,280.5338,359.4905,-38.21,-79.466,-0.5100001,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,19.40015,6.122128,-34.68151,43.8845,-14.6386,-34.66718,43.46796,-15.0408,-34.88629,43.48303,-14.56153,357.5419,271.5371,351.1718,-2.458,-88.46301,-8.828,335.7723,222.4854,352.0198,-24.228,-137.515,-7.98,322.0157,281.2703,1.010045,-37.984,-78.73,1.01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,19.56397,6.153915,-34.682,43.89608,-14.6096,-34.67177,43.49459,-15.02594,-34.88427,43.48605,-14.55132,357.938,270.7929,349.545,-2.062,-89.207,-10.455,334.3804,223.4963,351.8996,-25.62,-136.504,-8.1,322.2562,282.5564,359.6451,-37.744,-77.444,-0.355,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,19.71468,6.174301,-34.68537,43.89364,-14.58971,-34.67462,43.50933,-15.01203,-34.88262,43.4772,-14.54041,358.4726,266.4047,348.7554,-1.527,-93.595,-11.245,333.0519,224.3154,350.8391,-26.948,-135.685,-9.161,323.8067,283.947,357.6759,-36.193,-76.053,-2.324,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,19.84914,6.181629,-34.68483,43.89357,-14.58264,-34.67383,43.51839,-15.00378,-34.8813,43.47289,-14.53391,357.9778,263.8617,348.2975,-2.022,-96.13801,-11.703,332.2183,224.1797,350.8777,-27.782,-135.82,-9.122001,324.0447,284.4929,356.3678,-35.955,-75.507,-3.632,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,19.98494,6.189614,-34.67966,43.89791,-14.57906,-34.66882,43.52525,-14.99834,-34.88231,43.47266,-14.53178,357.5253,262.6517,348.1061,-2.475,-97.34801,-11.894,331.9119,223.4513,351.5435,-28.088,-136.549,-8.456,324.2208,283.9528,356.2033,-35.779,-76.047,-3.797,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,20.1193,6.201194,-34.66908,43.90049,-14.58202,-34.66018,43.53035,-14.99573,-34.87884,43.47787,-14.53261,356.6903,261.6929,348.0941,-3.31,-98.30701,-11.906,331.335,223.0835,351.9407,-28.665,-136.916,-8.059,323.1734,283.3402,356.1726,-36.827,-76.66,-3.827,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,20.2549,6.217895,-34.65685,43.90044,-14.5933,-34.65071,43.52812,-14.99842,-34.87357,43.48029,-14.53721,356.2914,261.6722,348.7108,-3.709,-98.328,-11.289,331.3483,222.4586,352.8712,-28.652,-137.541,-7.129,322.6497,282.4824,356.8934,-37.35,-77.51801,-3.107,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,20.42015,6.248465,-34.63869,43.91126,-14.61506,-34.64133,43.5228,-15.00661,-34.86787,43.4823,-14.54507,353.5179,261.3679,349.8634,-6.482,-98.632,-10.137,331.6166,221.9485,353.0508,-28.383,-138.051,-6.949,323.0559,281.5532,357.8555,-36.944,-78.44701,-2.145,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,20.55042,6.280128,-34.62291,43.9329,-14.631,-34.63561,43.52652,-15.01684,-34.86292,43.49585,-14.55501,352.3446,261.4185,350.7159,-7.655,-98.58201,-9.284,331.8986,221.1337,354.2306,-28.101,-138.866,-5.769,323.1386,280.3704,359.469,-36.861,-79.63,-0.531,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,20.67913,6.357344,-34.61596,44.0075,-14.64815,-34.63317,43.5598,-15.02532,-34.85781,43.54507,-14.56291,351.9317,262.2809,351.3215,-8.068001,-97.719,-8.678,334.8815,220.1874,355.2334,-25.118,-139.813,-4.767,324.3905,279.4841,0.8927444,-35.609,-80.51601,0.8930001,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,20.81742,6.473555,-34.62094,44.12222,-14.66599,-34.63733,43.64011,-15.02493,-34.85018,43.63835,-14.56661,352.5509,262.2076,352.3554,-7.449,-97.79201,-7.645,338.1655,222.8003,353.432,-21.835,-137.2,-6.568,325.2782,277.6376,3.533276,-34.722,-82.36201,3.533,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,20.97746,6.61575,-34.61908,44.2635,-14.68103,-34.64067,43.76837,-15.02424,-34.84471,43.78144,-14.56469,353.4911,260.073,353.1063,-6.509,-99.927,-6.894001,339.534,224.5098,352.7382,-20.466,-135.49,-7.262001,324.1932,275.4043,5.42462,-35.807,-84.596,5.425,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,21.12757,6.75432,-34.60685,44.40138,-14.68678,-34.64978,43.89155,-15.02067,-34.8437,43.92603,-14.5614,354.2326,261.4394,352.768,-5.767,-98.561,-7.232,339.6206,226.6736,350.494,-20.379,-133.326,-9.506001,321.2264,274.3773,6.533474,-38.774,-85.623,6.533,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,21.26869,6.858166,-34.5918,44.50399,-14.69178,-34.65692,44.00449,-15.01988,-34.83362,44.05659,-14.56152,356.3781,262.4443,353.7427,-3.622,-97.55601,-6.257,339.225,228.3031,350.7911,-20.775,-131.697,-9.209001,318.9673,273.7495,5.35251,-41.033,-86.25101,5.353,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,21.41588,6.952924,-34.57219,44.59616,-14.69966,-34.65528,44.09314,-15.02018,-34.82238,44.15463,-14.55983,0.7582293,262.6308,354.0803,0.758,-97.369,-5.92,338.9456,228.6799,352.0547,-21.054,-131.32,-7.945,320.028,275.1273,2.832744,-39.972,-84.873,2.833,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,21.5505,7.002806,-34.5481,44.63865,-14.70859,-34.64642,44.14981,-15.0197,-34.80505,44.22457,-14.55949,4.410023,262.2461,354.6491,4.41,-97.75401,-5.351,338.4588,228.677,353.9823,-21.541,-131.323,-6.018,319.0089,276.2796,359.4042,-40.991,-83.72,-0.596,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,21.7145,7.041448,-34.51733,44.65696,-14.71482,-34.63201,44.18895,-15.02244,-34.78747,44.29595,-14.55758,5.334463,261.9959,354.8116,5.334,-98.00401,-5.188,336.7922,227.1559,355.6523,-23.208,-132.844,-4.348,313.8242,279.7274,352.2784,-46.176,-80.273,-7.722001,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,21.84937,7.056831,-34.50357,44.65039,-14.71416,-34.62246,44.19718,-15.02784,-34.77228,44.34987,-14.56433,5.108934,261.7914,354.917,5.109,-98.20901,-5.083,334.156,225.3643,356.6351,-25.844,-134.636,-3.365,303.3415,280.2349,348.7537,-56.658,-79.76501,-11.246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,21.98562,7.063822,-34.49913,44.65301,-14.71257,-34.61648,44.20191,-15.03654,-34.75544,44.38673,-14.57332,5.724833,262.2667,355.0511,5.725,-97.733,-4.949,334.2296,222.7358,358.7527,-25.77,-137.264,-1.247,295.3279,279.511,349.6447,-64.672,-80.48901,-10.355,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,22.11966,7.070078,-34.49553,44.64933,-14.70951,-34.61112,44.20931,-15.03874,-34.73679,44.4074,-14.57378,6.694447,262.2405,354.8879,6.694,-97.759,-5.112,332.5132,222.3023,359.1563,-27.487,-137.698,-0.844,289.0847,278.9409,347.0721,-70.915,-81.05901,-12.928,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,22.28186,7.150879,-34.51456,44.7276,-14.70348,-34.62717,44.29213,-15.03971,-34.75236,44.50251,-14.56726,6.811194,262.5114,354.7468,6.811,-97.48901,-5.253,332.1753,221.1593,359.6748,-27.825,-138.841,-0.325,284.8513,277.7719,350.3611,-75.149,-82.228,-9.639001,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,22.43235,7.222177,-34.52644,44.79748,-14.69608,-34.63801,44.36869,-15.03745,-34.7607,44.58369,-14.55825,7.802161,261.8264,354.9158,7.802001,-98.174,-5.084,331.2604,220.9314,359.3339,-28.74,-139.069,-0.666,283.0988,280.3273,348.0522,-76.901,-79.673,-11.948,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,22.56596,7.282517,-34.54093,44.8555,-14.68873,-34.64689,44.43602,-15.03405,-34.76891,44.64799,-14.54816,10.12039,262.0629,355.439,10.12,-97.937,-4.561,330.5335,220.6232,359.2482,-29.466,-139.377,-0.752,282.8075,283.0625,345.9933,-77.193,-76.937,-14.007,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,22.72537,7.347719,-34.56293,44.91664,-14.6851,-34.65567,44.51323,-15.03069,-34.7775,44.72367,-14.53814,17.53735,261.0792,355.3388,17.537,-98.92101,-4.661,330.0244,219.6001,359.568,-29.976,-140.4,-0.432,282.3866,283.5975,345.9768,-77.61301,-76.402,-14.023,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,22.88096,7.415257,-34.58057,44.98167,-14.68135,-34.66431,44.58625,-15.0272,-34.78664,44.79926,-14.53105,21.39703,260.7733,356.0798,21.397,-99.22701,-3.92,329.9878,219.2215,359.5811,-30.012,-140.778,-0.419,281.7179,284.4535,345.3114,-78.28201,-75.54601,-14.689,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,23.03521,7.486678,-34.59455,45.05161,-14.67769,-34.67433,44.66046,-15.02502,-34.79775,44.87466,-14.52571,22.81657,261.1114,356.0969,22.817,-98.88901,-3.903,329.6236,218.7094,359.7435,-30.376,-141.291,-0.256,280.7312,285.8639,344.3183,-79.269,-74.136,-15.682,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,23.17009,7.548761,-34.60684,45.11241,-14.67527,-34.6841,44.72397,-15.02387,-34.80835,44.93953,-14.52394,23.9428,261.6129,356.3347,23.943,-98.387,-3.665,329.6122,218.4082,359.8956,-30.388,-141.592,-0.104,280.2818,285.2329,344.8199,-79.718,-74.76701,-15.18,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,23.30334,7.604681,-34.62563,45.16486,-14.67466,-34.69509,44.78558,-15.02235,-34.8205,44.99971,-14.52359,28.12457,262.3638,356.1891,28.125,-97.636,-3.811,329.797,219.1001,359.4502,-30.203,-140.9,-0.55,281.0602,283.7138,346.7895,-78.94,-76.286,-13.211,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,23.47293,7.677286,-34.6606,45.22773,-14.67894,-34.71301,44.85431,-15.02369,-34.83942,45.06474,-14.52453,33.64329,264.6701,356.8596,33.643,-95.33,-3.14,331.3845,220.7376,358.1619,-28.616,-139.262,-1.838,283.3508,278.9288,353.2237,-76.649,-81.07101,-6.776,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,23.63791,7.728879,-34.68595,45.25776,-14.68948,-34.72528,44.88608,-15.02896,-34.84912,45.09575,-14.52296,37.92975,265.5868,357.4037,37.93,-94.413,-2.596,333.6726,222.4781,356.8409,-26.327,-137.522,-3.159,285.7256,282.2512,352.0055,-74.274,-77.749,-7.994,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,23.80164,7.754236,-34.70129,45.24288,-14.70297,-34.73006,44.86368,-15.03669,-34.85493,45.06247,-14.52618,39.859,267.0202,357.7666,39.859,-92.98,-2.233,336.5664,224.8779,355.4788,-23.434,-135.122,-4.521,292.6736,279.3668,357.0601,-67.326,-80.633,-2.94,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,23.96539,7.809317,-34.73086,45.20232,-14.72504,-34.73779,44.82941,-15.047,-34.86246,45.00772,-14.53553,42.33082,269.0257,358.4116,42.331,-90.97401,-1.588,339.9313,227.995,354.1395,-20.069,-132.005,-5.861,301.9218,275.2144,4.706909,-58.078,-84.786,4.707,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,24.10559,7.86375,-34.75723,45.1561,-14.73589,-34.74408,44.78456,-15.06126,-34.86644,44.94197,-14.53681,43.30244,269.5341,358.285,43.302,-90.466,-1.715,342.3328,229.2832,352.8521,-17.667,-130.717,-7.148,309.9308,274.9832,7.832471,-50.069,-85.01701,7.832,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,24.25202,7.927378,-34.79597,45.10593,-14.74085,-34.75397,44.73912,-15.07097,-34.87791,44.86805,-14.52652,44.94566,271.4655,359.259,44.946,-88.534,-0.7410001,346.5097,230.2479,351.4389,-13.49,-129.752,-8.561001,319.7962,279.3193,6.950577,-40.204,-80.68101,6.951,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,24.39892,7.980792,-34.82992,45.06483,-14.74412,-34.76606,44.69237,-15.0738,-34.89801,44.80722,-14.51938,45.18547,271.4819,359.6733,45.186,-88.51801,-0.327,350.3657,231.0192,350.2871,-9.634001,-128.981,-9.713,327.0098,282.7755,6.952495,-32.99,-77.22501,6.952,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,24.5553,8.059556,-34.88934,45.01343,-14.7446,-34.78532,44.64115,-15.07212,-34.9328,44.74901,-14.51886,46.08243,271.4611,359.4384,46.082,-88.539,-0.562,355.2049,230.3149,349.805,-4.795,-129.685,-10.195,332.3185,284.0938,8.001151,-27.681,-75.90601,8.001,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,24.7204,8.142945,-34.96251,44.97385,-14.74467,-34.82219,44.60865,-15.06791,-34.98477,44.70063,-14.52222,47.05351,272.0433,0.284764,47.054,-87.957,0.285,356.5949,230.0555,348.75,-3.405,-129.945,-11.25,336.2822,283.4265,9.34426,-23.718,-76.57401,9.344001,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,24.85547,8.211756,-35.02495,44.94514,-14.74405,-34.86384,44.58838,-15.06243,-35.03037,44.67132,-14.52296,47.79461,271.4381,0.6016238,47.795,-88.562,0.6020001,356.8738,229.4484,348.4357,-3.126,-130.552,-11.564,337.9159,282.3406,9.698558,-22.084,-77.659,9.699,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,24.99024,8.276302,-35.08732,44.92941,-14.74364,-34.91188,44.56897,-15.05525,-35.07847,44.65133,-14.5222,48.69648,270.9862,0.9589596,48.696,-89.01401,0.9590001,358.0574,228.7039,348.0091,-1.943,-131.296,-11.991,338.8055,281.3467,9.582385,-21.194,-78.65301,9.582001,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,25.12408,8.338408,-35.14908,44.92321,-14.74576,-34.9572,44.56108,-15.04613,-35.13438,44.64023,-14.52158,48.38992,269.5104,1.276365,48.39,-90.49001,1.276,358.7736,227.9977,347.8469,-1.226,-132.002,-12.153,339.8809,279.7747,9.79809,-20.119,-80.22501,9.798,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,25.259,8.396174,-35.20642,44.9164,-14.74673,-34.99679,44.55753,-15.03952,-35.19176,44.63296,-14.51911,49.54065,267.7168,1.264866,49.541,-92.283,1.265,359.3379,225.9988,347.473,-0.6620001,-134.001,-12.527,341.2757,278.4565,10.22346,-18.724,-81.54301,10.223,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,25.42292,8.446389,-35.25629,44.91091,-14.74507,-35.03921,44.55299,-15.03093,-35.25317,44.62555,-14.52049,49.8091,266.1422,0.9811694,49.809,-93.858,0.9810001,0.1354287,223.7699,346.6423,0.135,-136.23,-13.358,341.9492,275.8961,10.57343,-18.051,-84.104,10.573,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,25.55433,8.47611,-35.28582,44.90972,-14.74799,-35.06494,44.55345,-15.02505,-35.29127,44.62103,-14.52556,50.31969,264.3555,0.6094247,50.32,-95.644,0.609,0.09837825,222.3779,346.8797,0.098,-137.622,-13.12,342.1603,273.8619,10.5451,-17.84,-86.138,10.545,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,25.68732,8.501729,-35.31118,44.9082,-14.75038,-35.08411,44.55641,-15.02614,-35.31977,44.62034,-14.53283,50.88927,264.278,0.3173706,50.889,-95.72201,0.317,0.1857371,221.5451,346.9344,0.186,-138.455,-13.066,342.1644,273.0028,10.28451,-17.836,-86.997,10.285,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,25.83583,8.531684,-35.33981,44.89999,-14.74843,-35.10889,44.55524,-15.03319,-35.34357,44.61603,-14.54124,51.61813,264.7943,359.9187,51.618,-95.206,-0.081,0.4939876,222.3921,345.9979,0.494,-137.608,-14.002,341.8525,273.7271,9.019741,-18.148,-86.273,9.02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
R_1234567890,Reflective,Main,25.9966,8.567213,-35.36525,44.90475,-14.76993,-35.14789,44.5493,-15.04757,-35.36442,44.61107,-14.55109,50.49688,263.0625,358.9549,50.497,-96.937,-1.045,0.8964195,223.7329,346.9207,0.896,-136.267,-13.079,341.8616,275.985,8.512814,-18.138,-84.01501,8.513,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
