userName,cohort,trial,PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveledCameraRig,m_TotalDistanceTraveledHeadset,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,headset.euler.x,headset.euler.y,headset.euler.z,headset.InspectorRotation.x,headset.InspectorRotation.y,headset.InspectorRotation.z,leftController.euler.x,leftController.euler.y,leftController.euler.z,leftController.InspectorRotation.x,leftController.InspectorRotation.y,leftController.InspectorRotation.z,rightController.euler.x,rightController.euler.y,rightController.euler.z,rightController.InspectorRotation.x,rightController.InspectorRotation.y,rightController.InspectorRotation.z,cameraRig x,cameraRig y,cameraRig z,cameraRig.euler.x,cameraRig.euler.y,cameraRig.euler.z,cameraRig.InspectorRotation.x,cameraRig.InspectorRotation.y,cameraRig.InspectorRotation.z,m_EventType,m_Side,m_Status
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.468436,Far,-28.057,44.482,-5.3419,8.364893,8.075285,9.791533,-32.38581,44.2725,-8.676767,-32.3215,43.76116,-8.585796,-32.37683,43.77549,-8.591095,359.9806,140.6628,1.091961,-0.019,140.663,1.092,352.226,183.8668,333.8833,-7.774,-176.133,-26.117,345.4519,205.0811,341.6234,-14.548,-154.919,-18.377,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.468079,Far,-28.057,44.482,-5.3419,8.531631,8.075285,9.796412,-32.3884,44.27223,-8.672799,-32.31623,43.76543,-8.578651,-32.37734,43.76975,-8.600981,0.03138264,140.6298,0.8858933,0.031,140.63,0.886,350.4645,185.6892,335.6823,-9.536,-174.311,-24.318,345.5108,203.4306,348.5591,-14.489,-156.569,-11.441,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.467419,Far,-28.057,44.482,-5.3419,8.698922,8.075285,9.80199,-32.39104,44.27433,-8.668401,-32.31199,43.75974,-8.574066,-32.37737,43.7668,-8.612029,359.8641,140.4812,0.9748005,-0.136,140.481,0.975,345.6697,188.4544,341.4457,-14.33,-171.546,-18.554,345.5174,200.6593,0.1400035,-14.483,-159.341,0.14,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.46737,Far,-28.057,44.482,-5.3419,8.836368,8.075285,9.805079,-32.39278,44.27394,-8.666039,-32.29861,43.75875,-8.568991,-32.37687,43.76249,-8.620396,0.07539688,140.4652,1.080268,0.075,140.465,1.08,344.995,187.3142,347.935,-15.005,-172.686,-12.065,345.3431,198.6577,8.463937,-14.657,-161.342,8.464001,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.468027,Far,-28.057,44.482,-5.3419,8.968391,8.075285,9.808371,-32.39486,44.27597,-8.664529,-32.29982,43.75761,-8.564112,-32.3846,43.75737,-8.62961,359.931,140.282,0.895401,-0.06900001,140.282,0.895,344.811,187.5181,344.3332,-15.189,-172.482,-15.667,345.3168,197.7408,11.53718,-14.683,-162.259,11.537,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.468848,Far,-28.057,44.482,-5.3419,9.116588,8.075285,9.811469,-32.39705,44.27697,-8.663076,-32.29339,43.75772,-8.562561,-32.39209,43.75511,-8.631481,0.08014763,140.1072,0.8704581,0.08000001,140.107,0.8700001,344.7268,186.2911,349.5084,-15.273,-173.709,-10.492,345.3789,198.4982,8.099827,-14.621,-161.502,8.1,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.469015,Far,-28.057,44.482,-5.3419,9.247632,8.075285,9.813573,-32.39825,44.27795,-8.661846,-32.29408,43.75776,-8.55823,-32.40471,43.75283,-8.632654,359.8763,140.2746,0.8422189,-0.124,140.275,0.8420001,344.859,189.2686,354.3097,-15.141,-170.731,-5.69,345.4483,199.8251,0.9886917,-14.552,-160.175,0.989,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.468601,Far,-28.057,44.482,-5.3419,9.399421,8.075285,9.814796,-32.39803,44.27718,-8.661401,-32.29835,43.75706,-8.558537,-32.42109,43.75393,-8.621711,359.9419,140.3953,0.7821405,-0.058,140.395,0.7820001,344.7422,193.1785,4.48261,-15.258,-166.821,4.483,345.5537,204.3705,341.3974,-14.446,-155.63,-18.603,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.468321,Far,-28.057,44.482,-5.3419,9.532269,8.075285,9.816786,-32.39728,44.27647,-8.661884,-32.3061,43.75593,-8.566839,-32.42039,43.75325,-8.622836,0.175994,140.311,0.8692654,0.176,140.311,0.869,345.2289,192.5664,1.765792,-14.771,-167.434,1.766,345.429,203.3762,344.5047,-14.571,-156.624,-15.495,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.469013,Far,-28.057,44.482,-5.3419,9.668245,8.075285,9.819567,-32.39663,44.27459,-8.663754,-32.30763,43.75909,-8.572801,-32.41788,43.75275,-8.626051,0.4380674,140.7725,1.117595,0.438,140.773,1.118,348.75,196.7456,357.1582,-11.25,-163.254,-2.842,345.3197,202.4353,348.5477,-14.68,-157.565,-11.452,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.468243,Far,-28.057,44.482,-5.3419,9.831724,8.075285,9.821736,-32.39536,44.27526,-8.664187,-32.31304,43.75537,-8.580853,-32.41059,43.75417,-8.626161,0.6680231,140.6834,0.9800595,0.668,140.683,0.98,347.0318,205.7035,354.3589,-12.968,-154.296,-5.641,345.3309,201.2589,353.3627,-14.669,-158.741,-6.637,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.467921,Far,-28.057,44.482,-5.3419,10.01568,8.075285,9.823901,-32.39408,44.2755,-8.66534,-32.31867,43.75295,-8.585577,-32.4068,43.75468,-8.627696,0.6917757,140.7161,0.8432835,0.692,140.716,0.8430001,345.0825,209.2694,350.9259,-14.918,-150.731,-9.074,345.3389,200.3296,356.9656,-14.661,-159.67,-3.034,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.468964,Far,-28.057,44.482,-5.3419,10.16756,8.075285,9.825602,-32.39431,44.27491,-8.666725,-32.31834,43.75233,-8.585176,-32.40981,43.75377,-8.628182,0.4648437,140.7914,0.8679861,0.465,140.791,0.868,345.0058,209.2258,350.9281,-14.994,-150.774,-9.072001,345.3206,200.6412,355.6533,-14.679,-159.359,-4.347,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.461685,Far,-28.057,44.482,-5.3419,10.30298,8.075285,9.833161,-32.38937,44.27589,-8.661248,-32.31713,43.75244,-8.584008,-32.41084,43.7529,-8.628444,359.7255,139.1452,359.6114,-0.274,139.145,-0.389,344.9695,209.2139,350.9379,-15.03,-150.786,-9.062,345.3063,200.7861,355.0115,-14.694,-159.214,-4.988,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.448072,Far,-28.057,44.482,-5.3419,10.46063,8.075285,9.847587,-32.38129,44.2761,-8.649414,-32.30922,43.75713,-8.578266,-32.41069,43.752,-8.629106,359.308,135.8983,358.7448,-0.692,135.898,-1.255,344.9821,209.3528,350.9436,-15.018,-150.647,-9.056001,345.3122,200.6717,355.4627,-14.688,-159.328,-4.537,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.440688,Far,-28.057,44.482,-5.3419,10.62563,8.075285,9.856195,-32.37398,44.27401,-8.646676,-32.30974,43.75695,-8.579082,-32.41237,43.75091,-8.631411,359.4438,133.6405,358.4129,-0.5560001,133.641,-1.587,344.9761,209.3557,350.9318,-15.024,-150.644,-9.068001,345.3335,200.3886,356.6696,-14.667,-159.611,-3.33,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.44207,Far,-28.057,44.482,-5.3419,10.76227,8.075285,9.862074,-32.37185,44.27208,-8.6516,-32.30975,43.75717,-8.579765,-32.41311,43.75041,-8.631878,359.6711,134.7904,358.932,-0.329,134.79,-1.068,344.9675,209.3309,351.0146,-15.032,-150.669,-8.985001,345.336,200.3301,356.9104,-14.664,-159.67,-3.09,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.441853,Far,-28.057,44.482,-5.3419,10.9039,8.075285,9.867529,-32.36879,44.26987,-8.655098,-32.30995,43.75745,-8.580586,-32.41434,43.75013,-8.632128,0.3593677,136.0019,359.2909,0.359,136.002,-0.7090001,344.9638,209.3393,350.966,-15.036,-150.661,-9.034,345.3375,200.4771,356.2636,-14.663,-159.523,-3.736,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.441043,Far,-28.057,44.482,-5.3419,11.0647,8.075285,9.872364,-32.36569,44.27172,-8.657909,-32.31008,43.75795,-8.581757,-32.41509,43.74981,-8.632551,0.4337513,135.8896,359.3141,0.434,135.89,-0.686,344.9482,209.305,351.0974,-15.052,-150.695,-8.903001,345.3471,200.5251,356.0354,-14.653,-159.475,-3.965,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.44307,Far,-28.057,44.482,-5.3419,11.2197,8.075285,9.876946,-32.36512,44.27243,-8.662017,-32.31023,43.75852,-8.582959,-32.41465,43.74941,-8.63277,0.6896189,136.4341,359.1804,0.6900001,136.434,-0.8200001,344.9308,209.2594,351.239,-15.069,-150.741,-8.761001,345.3394,200.4254,356.4699,-14.661,-159.575,-3.53,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.445782,Far,-28.057,44.482,-5.3419,11.36579,8.075285,9.880466,-32.36626,44.27306,-8.665032,-32.31059,43.75911,-8.584214,-32.41675,43.74874,-8.634241,1.024357,136.4783,359.123,1.024,136.478,-0.877,344.9257,209.2635,351.2491,-15.074,-150.736,-8.751,345.3479,200.4552,356.3218,-14.652,-159.545,-3.678,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.445598,Far,-28.057,44.482,-5.3419,11.51215,8.075285,9.882848,-32.36623,44.275,-8.664882,-32.31095,43.7597,-8.585623,-32.41711,43.74883,-8.634682,0.9718844,136.2407,358.7142,0.9720001,136.241,-1.286,344.9142,209.2565,351.255,-15.086,-150.744,-8.745001,345.3541,200.4947,356.1547,-14.646,-159.505,-3.845,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.444632,Far,-28.057,44.482,-5.3419,11.6672,8.075285,9.887053,-32.36643,44.27858,-8.663261,-32.31129,43.76047,-8.587111,-32.4175,43.74892,-8.635545,0.868763,135.7098,358.6575,0.869,135.71,-1.342,344.9044,209.2475,351.2672,-15.096,-150.752,-8.733001,345.3472,200.4444,356.3628,-14.653,-159.556,-3.637,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.445754,Far,-28.057,44.482,-5.3419,11.80685,8.075285,9.891615,-32.36937,44.28099,-8.66144,-32.3114,43.76123,-8.588293,-32.41815,43.74887,-8.63623,0.5141158,136.2334,358.7552,0.514,136.233,-1.245,344.8894,209.2441,351.2702,-15.111,-150.756,-8.73,345.3544,200.4697,356.2498,-14.646,-159.53,-3.75,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.43538,Far,-28.057,44.482,-5.3419,11.99144,8.075285,9.908237,-32.36601,44.29046,-8.649329,-32.31149,43.76246,-8.589692,-32.41911,43.74892,-8.637206,358.9719,131.61,356.7051,-1.028,131.61,-3.295,344.8741,209.291,351.0378,-15.126,-150.709,-8.962001,345.3534,200.4601,356.2529,-14.647,-159.54,-3.747,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.411976,Far,-28.057,44.482,-5.3419,12.12605,8.075285,9.939199,-32.35627,44.30582,-8.624385,-32.31142,43.76338,-8.590803,-32.42,43.74899,-8.638155,354.24,119.989,351.4614,-5.76,119.989,-8.539001,344.8661,209.3588,350.7757,-15.134,-150.641,-9.224,345.3618,200.4535,356.3039,-14.638,-159.546,-3.696,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.385153,Far,-28.057,44.482,-5.3419,12.28401,8.075285,9.979655,-32.34908,44.32674,-8.590562,-32.31088,43.76449,-8.59211,-32.42123,43.74902,-8.639332,349.1417,110.4667,350.3949,-10.858,110.467,-9.605,344.8564,209.3909,350.6051,-15.144,-150.609,-9.395,345.3607,200.4653,356.2134,-14.639,-159.535,-3.787,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.373848,Far,-28.057,44.482,-5.3419,12.42055,8.075285,9.998848,-32.34827,44.33473,-8.573236,-32.31046,43.76543,-8.593089,-32.42235,43.74893,-8.640584,347.1328,107.3251,351.536,-12.867,107.325,-8.464001,344.8511,209.4871,350.2163,-15.149,-150.513,-9.784,345.3674,200.4485,356.2802,-14.633,-159.552,-3.72,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.36611,Far,-28.057,44.482,-5.3419,12.58366,8.075285,10.00927,-32.34607,44.33434,-8.563271,-32.99922,43.14921,-7.16339,-32.99922,43.14921,-7.16339,347.6501,106.1838,352.4995,-12.35,106.184,-7.501,0,0,0,0,0,0,0,0,0,0,0,0,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.363385,Far,-28.057,44.482,-5.3419,12.72073,8.075285,10.01374,-32.34408,44.33123,-8.561239,-32.99922,43.14921,-7.16339,-32.99922,43.14921,-7.16339,348.2494,106.2615,352.8486,-11.751,106.261,-7.151,0,0,0,0,0,0,0,0,0,0,0,0,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.3607,Far,-28.057,44.482,-5.3419,12.87406,8.075285,10.01683,-32.34202,44.32993,-8.559447,-32.99922,43.14921,-7.16339,-32.99922,43.14921,-7.16339,348.5836,106.0383,352.7952,-11.416,106.038,-7.205,0,0,0,0,0,0,0,0,0,0,0,0,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.359373,Far,-28.057,44.482,-5.3419,13.02541,8.075285,10.01869,-32.3408,44.33073,-8.558899,-32.99922,43.14921,-7.16339,-32.99922,43.14921,-7.16339,348.7217,105.9373,353.0527,-11.278,105.937,-6.947001,0,0,0,0,0,0,0,0,0,0,0,0,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.358828,Far,-28.057,44.482,-5.3419,13.51311,8.075285,10.01956,-32.34,44.33074,-8.559053,-32.99922,43.14921,-7.16339,-32.99922,43.14921,-7.16339,348.7538,106.1222,353.1748,-11.246,106.122,-6.825,0,0,0,0,0,0,0,0,0,0,0,0,-32.99922,43.14921,-7.16339,0,0,0,0,0,0,,,
