userName,cohort,trial,PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveled,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,headset.euler.x,headset.euler.y,headset.euler.z,headset.InspectorRotation.x,headset.InspectorRotation.y,headset.InspectorRotation.z,leftController.euler.x,leftController.euler.y,leftController.euler.z,leftController.InspectorRotation.x,leftController.InspectorRotation.y,leftController.InspectorRotation.z,rightController.euler.x,rightController.euler.y,rightController.euler.z,rightController.InspectorRotation.x,rightController.InspectorRotation.y,rightController.InspectorRotation.z,cameraRig x,cameraRig y,cameraRig z,cameraRig.euler.x,cameraRig.euler.y,cameraRig.euler.z,cameraRig.InspectorRotation.x,cameraRig.InspectorRotation.y,cameraRig.InspectorRotation.z
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.94412,Far,-28.057,44.482,-5.3419,8.825911,0.5321903,-34.89654,44.148,-15.12817,-35.16,43.14921,-14.1806,-35.16,43.14921,-14.1806,5.177559,34.80563,359.487,5.178,34.806,-0.513,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.1806,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.94977,Far,-28.057,44.482,-5.3419,8.959869,0.5321903,-34.89954,44.14966,-15.13304,-35.16,43.14921,-14.1806,-35.16,43.14921,-14.1806,6.587917,35.11519,358.7668,6.588,35.115,-1.233,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.1806,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.95523,Far,-28.057,44.482,-5.3419,9.096121,0.5321903,-34.89729,44.13884,-15.14089,-35.16,43.14921,-14.1806,-35.16,43.14921,-14.1806,15.6593,38.34545,358.034,15.659,38.345,-1.966,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.1806,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.96423,Far,-28.057,44.482,-5.3419,9.228188,0.5321903,-34.90162,44.13503,-15.14871,-35.16,43.14921,-14.1806,-35.16,43.14921,-14.1806,19.44845,40.07399,359.0047,19.448,40.074,-0.9950001,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.1806,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.97438,Far,-28.057,44.482,-5.3419,9.383604,0.5321903,-34.90636,44.14478,-15.15813,-35.16,43.14921,-14.1806,-35.16,43.14921,-14.1806,14.89615,39.0488,357.9052,14.896,39.049,-2.095,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.1806,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.98061,Far,-28.057,44.482,-5.3419,9.519482,0.5321903,-34.90762,44.14436,-15.16483,-35.16,43.14921,-14.1806,-35.16,43.14921,-14.1806,15.02204,39.44616,357.6573,15.022,39.446,-2.343,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.1806,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.98553,Far,-28.057,44.482,-5.3419,9.652103,0.5321903,-34.90926,44.14814,-15.16982,-35.16,43.14921,-14.1806,-35.16,43.14921,-14.1806,12.35469,39.35894,358.2844,12.355,39.359,-1.716,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.1806,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.98943,Far,-28.057,44.482,-5.3419,9.820711,0.5321903,-34.91225,44.14873,-15.17251,-35.16,43.14921,-14.1806,-35.16,43.14921,-14.1806,12.19612,37.98195,357.9831,12.196,37.982,-2.017,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.1806,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.9903,Far,-28.057,44.482,-5.3419,9.990095,0.5321903,-34.91349,44.14866,-15.1727,-35.16,43.14921,-14.1806,-35.16,43.14921,-14.1806,11.57667,37.5759,357.7415,11.577,37.576,-2.259,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.1806,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.99006,Far,-28.057,44.482,-5.3419,10.12437,0.5321903,-34.91374,44.14905,-15.17225,-35.16,43.14921,-14.1806,-35.16,43.14921,-14.1806,11.50942,37.5542,357.7105,11.509,37.554,-2.289,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.1806,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.98872,Far,-28.057,44.482,-5.3419,10.27904,0.5321903,-34.91409,44.14832,-15.17035,-35.16,43.14921,-14.1806,-35.16,43.14921,-14.1806,11.48133,37.5468,357.8951,11.481,37.547,-2.105,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.1806,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.98698,Far,-28.057,44.482,-5.3419,10.4118,0.5321903,-34.91359,44.14737,-15.16854,-35.16,43.14921,-14.1806,-35.16,43.14921,-14.1806,11.69276,37.20712,357.942,11.693,37.207,-2.058,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.1806,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.98526,Far,-28.057,44.482,-5.3419,10.54777,0.5321903,-34.91296,44.14697,-15.16687,-35.16,43.14921,-14.1806,-35.16,43.14921,-14.1806,11.73244,36.90297,358.0896,11.732,36.903,-1.91,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.1806,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.9837,Far,-28.057,44.482,-5.3419,10.6821,0.5321903,-34.91236,44.14653,-15.16537,-35.16,43.14921,-14.1806,-35.16,43.14921,-14.1806,11.87192,36.80429,357.8799,11.872,36.804,-2.12,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.1806,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.98356,Far,-28.057,44.482,-5.3419,10.81078,0.5321903,-34.91233,44.1465,-15.16521,-35.16,43.14921,-14.1806,-35.16,43.14921,-14.1806,11.85282,36.58223,358.004,11.853,36.582,-1.996,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.1806,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.98408,Far,-28.057,44.482,-5.3419,10.95332,0.5321903,-34.91289,44.14631,-15.16545,-35.16,43.14921,-14.1806,-35.16,43.14921,-14.1806,11.90696,36.40856,357.8708,11.907,36.409,-2.129,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.1806,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.98465,Far,-28.057,44.482,-5.3419,11.08749,0.5321903,-34.91387,44.14608,-15.16547,-35.16,43.14921,-14.1806,-35.16,43.14921,-14.1806,12.16317,36.07354,357.8994,12.163,36.074,-2.101,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.1806,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.98567,Far,-28.057,44.482,-5.3419,11.24089,0.5321903,-34.91525,44.14621,-15.16575,-34.81968,43.91894,-14.89806,-34.66035,43.91077,-15.07574,12.07241,35.65725,357.9422,12.072,35.657,-2.058,323.446,26.87023,6.87236,-36.554,26.87,6.872,322.0229,50.46215,351.6242,-37.977,50.462,-8.376,-35.16,43.14921,-14.1806,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.98656,Far,-28.057,44.482,-5.3419,11.58847,0.5321903,-34.91566,44.14655,-15.16656,-34.82209,43.89341,-14.88223,-34.67102,43.87531,-15.07603,11.87703,35.39893,357.6925,11.877,35.399,-2.307,330.1278,26.64867,1.605507,-29.872,26.649,1.606,328.2684,47.68541,355.862,-31.732,47.685,-4.138,-35.16,43.14921,-14.1806,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.98734,Far,-28.057,44.482,-5.3419,11.73567,0.5321903,-34.91631,44.14629,-15.16705,-34.81911,43.88882,-14.87636,-34.67035,43.86927,-15.0719,12.03695,35.11678,357.5266,12.037,35.117,-2.473,331.483,26.82355,0.3884904,-28.517,26.824,0.388,329.6111,46.74285,356.8961,-30.389,46.743,-3.104,-35.16,43.14921,-14.1806,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.98644,Far,-28.057,44.482,-5.3419,11.87541,0.5321903,-34.91665,44.14501,-15.16566,-34.81873,43.88676,-14.87094,-34.67169,43.86422,-15.06929,12.72057,34.58279,357.5092,12.721,34.583,-2.491,331.7724,25.79701,359.9873,-28.228,25.797,-0.013,330.9735,46.21684,357.3196,-29.026,46.217,-2.68,-35.16,43.14921,-14.1806,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.98571,Far,-28.057,44.482,-5.3419,12.01263,0.5321903,-34.91672,44.14476,-15.16471,-34.82003,43.88578,-14.86781,-34.67751,43.85828,-15.06424,12.69825,34.64492,357.5569,12.698,34.645,-2.443,331.6335,24.91763,0.1651572,-28.367,24.918,0.165,331.5367,43.356,359.1389,-28.463,43.356,-0.8610001,-35.16,43.14921,-14.1806,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.63885,Far,-28.057,44.482,-5.3419,12.14485,0.8787493,-34.70715,44.14552,-14.88785,-34.61271,43.88445,-14.59002,-34.47282,43.84843,-14.78555,12.30567,34.49125,357.6302,12.306,34.491,-2.37,331.7806,24.42187,0.1439602,-28.219,24.422,0.144,332.9338,41.9912,0.8622726,-27.066,41.991,0.862,-34.95051,43.14922,-13.90453,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.29657,Far,-28.057,44.482,-5.3419,12.27781,1.221507,-34.50012,44.14543,-14.61473,-34.40627,43.88536,-14.31787,-34.26938,43.84013,-14.51011,12.14105,34.35059,357.5376,12.141,34.351,-2.462,331.6417,24.48516,0.2041103,-28.358,24.485,0.204,334.4054,40.88458,2.356208,-25.595,40.885,2.356,-34.74304,43.14922,-13.63169,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,10.98499,Far,-28.057,44.482,-5.3419,12.4157,1.53359,-34.3185,44.14629,-14.36138,-34.223,43.88623,-14.06624,-34.08912,43.83447,-14.25573,11.5111,34.07962,357.6308,11.511,34.08,-2.369,331.5316,24.84524,0.3293699,-28.468,24.845,0.329,335.5518,40.65966,2.873803,-24.448,40.66,2.874,-34.56074,43.14922,-13.37842,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,10.59187,Far,-28.057,44.482,-5.3419,12.57976,1.929906,-34.12148,44.14678,-14.01931,-34.02417,43.88604,-13.72432,-33.8911,43.82966,-13.9147,11.32342,33.64378,357.7903,11.323,33.644,-2.21,331.8379,24.90711,0.48843,-28.162,24.907,0.488,336.3428,40.85848,4.626481,-23.657,40.859,4.626,-34.36231,43.14922,-13.03655,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,10.29482,Far,-28.057,44.482,-5.3419,12.71146,2.242563,-34.02793,44.14689,-13.72157,-33.93073,43.88583,-13.42672,-33.79638,43.82714,-13.61794,11.18159,33.49533,357.7482,11.182,33.495,-2.252,331.8484,24.84842,0.4964584,-28.152,24.848,0.496,336.7113,41.19996,4.92167,-23.289,41.2,4.922,-34.26833,43.14921,-12.73865,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,10.03234,Far,-28.057,44.482,-5.3419,12.8514,2.532647,-33.97467,44.14654,-13.43613,-33.87749,43.88508,-13.14192,-33.74335,43.82633,-13.33243,11.21366,33.51814,357.8686,11.214,33.518,-2.131,331.9313,25.0512,0.4955634,-28.069,25.051,0.496,337.0927,41.1238,5.259113,-22.907,41.124,5.259,-34.21528,43.14921,-12.45348,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,9.789298,Far,-28.057,44.482,-5.3419,12.97974,2.811505,-33.93994,44.14635,-13.15911,-33.84318,43.88516,-12.86616,-33.70874,43.82779,-13.05606,11.33296,33.41099,357.7672,11.333,33.411,-2.233,332.2088,24.9845,0.3320109,-27.791,24.984,0.332,336.8851,40.98493,5.28835,-23.115,40.985,5.288,-34.18052,43.14921,-12.17685,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,9.55156,Far,-28.057,44.482,-5.3419,13.11613,3.09108,-33.91188,44.14645,-12.88113,-33.81418,43.88594,-12.58923,-33.6847,43.82796,-12.77934,11.30273,33.50978,357.9432,11.303,33.51,-2.057,331.7829,25.47841,0.3664235,-28.217,25.478,0.366,335.9408,40.72341,5.35007,-24.059,40.723,5.35,-34.15197,43.14921,-11.89876,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,9.296634,Far,-28.057,44.482,-5.3419,13.25706,3.368969,-33.83892,44.14624,-12.61404,-33.73909,43.88594,-12.32166,-33.6126,43.82882,-12.51262,11.20988,33.71777,357.8781,11.21,33.718,-2.122,331.7273,25.50689,0.3145478,-28.273,25.507,0.315,335.3884,40.73806,5.911586,-24.612,40.738,5.912,-34.0787,43.14921,-11.63127,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,9.037979,Far,-28.057,44.482,-5.3419,13.382,3.641692,-33.74316,44.14671,-12.35904,-33.64505,43.88539,-12.06729,-33.51768,43.83005,-12.25752,11.1718,33.82067,357.9822,11.172,33.821,-2.018,331.7266,25.49812,0.3654282,-28.273,25.498,0.365,334.9352,40.21009,7.599618,-25.065,40.21,7.6,-33.98266,43.14921,-11.37607,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,8.767123,Far,-28.057,44.482,-5.3419,13.51982,3.936814,-33.65832,44.14704,-12.07803,-33.56141,43.88494,-11.78601,-33.43388,43.8305,-11.97534,10.97118,34.6092,358.3057,10.971,34.609,-1.694,331.617,25.65787,0.3382844,-28.383,25.658,0.338,334.6899,39.70915,8.57192,-25.31,39.709,8.572001,-33.89794,43.14921,-11.09428,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,8.557208,Far,-28.057,44.482,-5.3419,13.65013,4.201871,-33.64505,44.14702,-11.81394,-33.54943,43.88526,-11.5217,-33.42135,43.83049,-11.71045,10.85838,35.10431,358.143,10.858,35.104,-1.857,331.5812,25.57891,0.4007004,-28.419,25.579,0.401,334.7206,39.44149,9.090312,-25.279,39.442,9.09,-33.88498,43.14921,-10.82962,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,8.352075,Far,-28.057,44.482,-5.3419,13.78274,4.470962,-33.63882,44.14676,-11.54577,-33.54169,43.8857,-11.25334,-33.41568,43.83075,-11.44214,11.145,35.583,358.0866,11.145,35.583,-1.913,331.5627,25.88376,0.2673514,-28.437,25.884,0.267,334.6496,39.54099,9.039798,-25.35,39.541,9.04,-33.87935,43.14921,-10.56058,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,8.141297,Far,-28.057,44.482,-5.3419,13.92051,4.750305,-33.62977,44.14693,-11.2675,-33.53182,43.88589,-10.97439,-33.40781,43.83294,-11.16405,10.98204,35.96798,358.223,10.982,35.968,-1.777,331.6152,25.96178,0.4853134,-28.385,25.962,0.485,334.1475,39.42928,9.395374,-25.853,39.429,9.395,-33.87025,43.14921,-10.28141,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,7.932146,Far,-28.057,44.482,-5.3419,14.05255,5.025279,-33.61113,44.14735,-10.99509,-33.51263,43.88684,-10.70178,-33.38948,43.83417,-10.89055,10.82482,36.96318,358.1019,10.825,36.963,-1.898,331.5004,26.33285,0.387832,-28.5,26.333,0.388,334.0407,39.77037,8.982809,-25.959,39.77,8.983001,-33.85245,43.14921,-10.00703,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,7.676101,Far,-28.057,44.482,-5.3419,14.21902,5.34626,-33.56353,44.14708,-10.67936,-33.46582,43.88775,-10.3852,-33.34193,43.834,-10.57271,10.88248,38.05317,357.9594,10.882,38.053,-2.041,331.3491,26.65322,0.3467686,-28.651,26.653,0.347,334.1113,40.01533,8.688666,-25.889,40.015,8.689,-33.80662,43.14922,-9.689534,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,7.429713,Far,-28.057,44.482,-5.3419,14.34649,5.638069,-33.4902,44.14634,-10.39841,-33.39407,43.8876,-10.1027,-33.27059,43.83321,-10.29052,11.23892,39.06264,357.5734,11.239,39.063,-2.427,331.4102,26.93524,0.3473282,-28.59,26.935,0.347,334.1742,40.22541,8.474323,-25.826,40.225,8.474,-33.73576,43.14922,-9.406666,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,7.175743,Far,-28.057,44.482,-5.3419,14.47926,5.914965,-33.37495,44.1461,-10.14793,-33.28065,43.88707,-9.850451,-33.1566,43.83282,-10.03835,11.12466,40.4214,357.5025,11.125,40.421,-2.497,331.4652,27.04838,0.1768629,-28.535,27.048,0.177,334.2522,40.43149,8.143034,-25.748,40.432,8.143001,-33.623,43.14921,-9.154128,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,6.898376,Far,-28.057,44.482,-5.3419,14.61536,6.20291,-33.21915,44.14607,-9.905556,-33.12653,43.88567,-9.606355,-33.00302,43.83204,-9.794757,11.12784,41.78449,357.4458,11.128,41.785,-2.554,331.6674,27.10611,0.1049797,-28.333,27.106,0.105,334.2286,40.33307,8.731784,-25.771,40.333,8.732,-33.4701,43.14921,-8.910305,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,6.635348,Far,-28.057,44.482,-5.3419,14.74642,6.476206,-33.06903,44.14579,-9.677151,-32.97882,43.88476,-9.37667,-32.85582,43.83044,-9.56541,11.12512,43.5966,357.4532,11.125,43.597,-2.547,331.7282,27.16622,0.07820411,-28.272,27.166,0.078,334.3703,40.03064,9.708554,-25.63,40.031,9.709001,-33.32272,43.14921,-8.680224,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,6.396178,Far,-28.057,44.482,-5.3419,14.8775,6.756619,-32.97722,44.14606,-9.41494,-32.88934,43.88393,-9.11254,-32.76516,43.82749,-9.301561,10.85094,45.6729,357.518,10.851,45.673,-2.482,331.7862,27.31132,0.039986,-28.214,27.311,0.04,334.9376,40.2613,9.913043,-25.062,40.261,9.913,-33.2331,43.14921,-8.416026,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,6.150938,Far,-28.057,44.482,-5.3419,15.03619,7.091124,-32.92488,44.14617,-9.086897,-32.83912,43.88326,-8.782077,-32.71628,43.82598,-8.971539,10.71648,47.82736,357.4906,10.716,47.827,-2.509,331.8305,27.36367,0.02694666,-28.169,27.364,0.027,335.0812,40.29952,9.991581,-24.919,40.3,9.992001,-33.1829,43.14921,-8.085628,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.962969,Far,-28.057,44.482,-5.3419,15.17605,7.3823,-32.90444,44.14529,-8.79819,-32.81993,43.8816,-8.491709,-32.69741,43.82541,-8.680229,11.13108,49.82182,358.0918,11.131,49.822,-1.908,332.0508,27.59645,0.02859208,-27.949,27.596,0.029,335.2055,40.32116,9.859093,-24.794,40.321,9.859,-33.16383,43.14921,-7.795082,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.785251,Far,-28.057,44.482,-5.3419,15.30614,7.666038,-32.88131,44.14561,-8.517115,-32.79948,43.88088,-8.208586,-32.67627,43.82479,-8.396918,10.83138,52.51507,358.6522,10.831,52.515,-1.348,332.124,27.57353,0.08054272,-27.876,27.574,0.081,335.2671,40.30601,10.01371,-24.733,40.306,10.014,-33.14316,43.14921,-7.5121,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.579634,Far,-28.057,44.482,-5.3419,15.4604,8.004143,-32.84695,44.1464,-8.183737,-32.76716,43.87947,-7.873036,-32.64303,43.82413,-8.060389,10.21354,56.08826,359.2139,10.214,56.088,-0.786,332.2391,27.9444,359.9281,-27.761,27.944,-0.072,335.4155,40.68181,9.561471,-24.585,40.682,9.561001,-33.11203,43.14921,-7.175454,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.391679,Far,-28.057,44.482,-5.3419,15.60127,8.308784,-32.79853,44.14758,-7.886742,-32.71922,43.87833,-7.573406,-32.59605,43.82465,-7.760431,9.399792,59.36033,359.5237,9.400001,59.36,-0.476,332.2968,28.42104,359.7706,-27.703,28.421,-0.229,335.0981,41.00393,9.035469,-24.902,41.004,9.035001,-33.06583,43.14922,-6.874424,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.209419,Far,-28.057,44.482,-5.3419,15.72585,8.580722,-32.72575,44.14861,-7.628757,-32.64614,43.876,-7.31305,-32.5233,43.82454,-7.499745,8.737929,62.25252,359.6916,8.738001,62.253,-0.308,332.5146,28.9964,359.5183,-27.485,28.996,-0.482,334.8064,41.47489,8.769254,-25.194,41.475,8.769,-32.9945,43.14921,-6.612281,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,4.997421,Far,-28.057,44.482,-5.3419,15.86121,8.852559,-32.60371,44.14929,-7.389084,-32.52219,43.8737,-7.073165,-32.39954,43.82508,-7.258468,8.332746,64.17087,359.7712,8.333,64.17101,-0.229,332.7004,29.89857,359.019,-27.3,29.899,-0.9810001,334.596,41.99593,8.595458,-25.404,41.996,8.595,-32.87347,43.14921,-6.36964,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,4.740559,Far,-28.057,44.482,-5.3419,16.00065,9.130533,-32.40672,44.14962,-7.197253,-32.32258,43.87354,-6.883937,-32.20107,43.82658,-7.06604,8.025328,65.53432,359.6566,8.025001,65.534,-0.343,332.4336,31.52024,358.1635,-27.566,31.52,-1.836,334.2534,42.92296,7.429605,-25.747,42.923,7.43,-32.67796,43.14921,-6.174798,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,4.44001,Far,-28.057,44.482,-5.3419,16.13127,9.432679,-32.13091,44.15005,-7.075915,-32.04449,43.87302,-6.764771,-31.92219,43.82677,-6.944775,7.876597,66.1375,359.4954,7.877,66.138,-0.505,332.4308,32.71859,357.6316,-27.569,32.719,-2.368,334.4128,43.90231,6.515417,-25.587,43.902,6.515,-32.40292,43.14921,-6.051266,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,4.111209,Far,-28.057,44.482,-5.3419,16.28856,9.7679,-31.80454,44.14991,-6.999529,-31.71585,43.87195,-6.690717,-31.59219,43.82701,-6.86983,7.859019,66.34167,359.2419,7.859,66.342,-0.758,332.4906,33.81892,357.0482,-27.509,33.819,-2.952,334.5157,45.02515,5.369152,-25.484,45.025,5.369,-32.07713,43.14921,-5.973557,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,3.755017,Far,-28.057,44.482,-5.3419,16.42646,10.15097,-31.42254,44.15008,-6.973804,-31.33058,43.87033,-6.66873,-31.20743,43.82597,-6.845621,7.752928,66.35248,359.2712,7.753,66.35201,-0.729,332.6134,35.17477,356.378,-27.387,35.175,-3.622,334.8477,45.85822,4.819944,-25.152,45.858,4.82,-31.69531,43.14921,-5.947045,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,3.457598,Far,-28.057,44.482,-5.3419,16.55805,10.48325,-31.09016,44.15052,-6.968268,-30.99396,43.86703,-6.668186,-30.874,43.82627,-6.84079,7.50298,66.34303,359.1342,7.503,66.343,-0.8660001,333.0362,36.94934,355.6674,-26.964,36.949,-4.333,334.6451,46.03299,5.012522,-25.355,46.033,5.013,-31.36308,43.14921,-5.941114,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,3.137696,Far,-28.057,44.482,-5.3419,16.7021,10.84847,-30.72552,44.15097,-6.958862,-30.62382,43.86287,-6.667006,-30.50844,43.82624,-6.832591,7.351091,66.06683,359.3149,7.351,66.067,-0.6850001,333.7074,39.0794,354.9763,-26.293,39.079,-5.024,334.5598,45.86059,5.907404,-25.44,45.861,5.907,-30.99798,43.14921,-5.932641,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,2.849751,Medium,-28.057,44.482,-5.3419,16.84179,11.17482,-30.4013,44.15078,-6.927978,-30.2957,43.86108,-6.64181,-30.18338,43.82439,-6.803816,7.289978,65.37751,359.4514,7.29,65.37801,-0.549,333.7874,40.08302,354.6993,-26.213,40.083,-5.301,334.6905,45.46018,6.023433,-25.309,45.46,6.023,-30.67298,43.14921,-5.903924,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,2.558807,Medium,-28.057,44.482,-5.3419,16.97837,11.49612,-30.08728,44.1512,-6.863752,-29.98094,43.86165,-6.578166,-29.86979,43.82395,-6.742067,7.188331,64.20937,359.5612,7.188,64.209,-0.439,333.6448,39.96734,354.6132,-26.355,39.967,-5.387,334.509,45.15287,6.531259,-25.491,45.153,6.531,-30.35808,43.14921,-5.841968,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,2.243336,Medium,-28.057,44.482,-5.3419,17.11681,11.82553,-29.78663,44.15261,-6.732025,-29.67779,43.86135,-6.449578,-29.56726,43.82409,-6.613613,6.483399,62.08858,359.4004,6.483,62.089,-0.6,333.7005,39.964,354.5361,-26.3,39.964,-5.464,334.3481,44.9433,6.876267,-25.652,44.943,6.876,-30.05484,43.14921,-5.714426,0,0,0,0,0,0
