PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,m_TaskNumber,m_ActiveTask,m_CurrentLeverValue,m_CurrentTargetLeverNumber,m_LeverDifference,elapsedTime,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,2.493727,-34.00795,43.90528,-13.27507,-34.3558,44.01061,-13.17569,-34.26025,44.01266,-13.06401,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,2.627159,-34.00804,43.90517,-13.27507,-34.35601,44.01058,-13.17613,-34.26085,44.01251,-13.0644,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,2.769912,-34.00775,43.90511,-13.2746,-34.356,44.01078,-13.17619,-34.2604,44.01292,-13.0641,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,2.894464,-34.008,43.90486,-13.27458,-34.35625,44.01051,-13.17645,-34.26079,44.01278,-13.06482,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.027806,-34.00762,43.90485,-13.27396,-34.35592,44.01079,-13.17612,-34.26035,44.01299,-13.06427,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.170888,-34.00788,43.90475,-13.27398,-34.3562,44.01046,-13.17591,-34.26076,44.01291,-13.06494,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.346383,-34.0079,43.90473,-13.27379,-34.35618,44.01051,-13.17559,-34.26066,44.01301,-13.06463,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.49876,-34.008,43.9046,-13.27394,-34.35614,44.01034,-13.17562,-34.26077,44.01288,-13.06501,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.633112,-34.00776,43.90462,-13.27345,-34.35605,44.01049,-13.17541,-34.26064,44.01305,-13.0647,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.799675,-34.00748,43.90468,-13.2736,-34.35578,44.01051,-13.17558,-34.26031,44.01292,-13.06457,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.934351,-34.00788,43.9047,-13.27369,-34.3562,44.01045,-13.17536,-34.26067,44.01286,-13.06425,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.101659,-34.00788,43.90467,-13.27363,-34.35614,44.01038,-13.17544,-34.26063,44.01275,-13.06414,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.259418,-34.00779,43.90467,-13.2737,-34.35605,44.01047,-13.17537,-34.26045,44.01285,-13.06418,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.420993,-34.0076,43.90464,-13.27374,-34.3559,44.01035,-13.17567,-34.26044,44.01269,-13.06456,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.570796,-34.00774,43.90464,-13.27395,-34.35602,44.01022,-13.17571,-34.26053,44.01266,-13.06453,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.717301,-34.00772,43.90491,-13.27394,-34.35593,44.01046,-13.17546,-34.2603,44.01297,-13.06438,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.874332,-34.00766,43.90508,-13.27423,-34.35583,44.01043,-13.17523,-34.26039,44.01303,-13.06453,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.020665,-34.00792,43.90513,-13.27465,-34.35608,44.01024,-13.17543,-34.26071,44.01295,-13.065,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.161766,-34.00796,43.90529,-13.2749,-34.35605,44.01028,-13.17545,-34.26067,44.01308,-13.06533,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.29205,-34.00793,43.90553,-13.27536,-34.35588,44.0104,-13.17532,-34.26043,44.01325,-13.06527,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.441589,-34.00849,43.90547,-13.27617,-34.35608,44.01011,-13.17551,-34.26088,44.01297,-13.06596,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.588012,-34.00818,43.90543,-13.27551,-34.35585,44.01057,-13.17513,-34.26048,44.01339,-13.06529,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.740231,-34.0083,43.90533,-13.27546,-34.35617,44.01036,-13.17535,-34.26091,44.01319,-13.06554,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.893829,-34.0081,43.90511,-13.27538,-34.35604,44.01022,-13.17557,-34.26074,44.01307,-13.06571,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.028281,-34.00764,43.90521,-13.27467,-34.35576,44.01049,-13.17596,-34.2603,44.0131,-13.06552,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.160527,-34.00798,43.90506,-13.27496,-34.35596,44.01017,-13.17571,-34.26059,44.01302,-13.06567,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.301845,-34.00814,43.90505,-13.2746,-34.35627,44.01028,-13.17538,-34.26082,44.01307,-13.06506,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.454065,-34.00799,43.90498,-13.27477,-34.3558,44.01038,-13.17549,-34.26062,44.01297,-13.06514,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.60414,-34.00766,43.90484,-13.27414,-34.35608,44.01048,-13.17539,-34.26054,44.01305,-13.06468,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.760629,-34.00822,43.90481,-13.27424,-34.35622,44.01028,-13.17523,-34.26083,44.01295,-13.06489,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.91118,-34.00769,43.90483,-13.27395,-34.35585,44.01064,-13.17594,-34.26027,44.013,-13.06454,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.051828,-34.00795,43.90492,-13.27464,-34.35627,44.01031,-13.17617,-34.26094,44.01277,-13.06509,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.220528,-34.00803,43.90499,-13.27476,-34.3559,44.01062,-13.17599,-34.26038,44.01283,-13.06418,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.388183,-34.008,43.90502,-13.27504,-34.35612,44.01031,-13.17621,-34.26059,44.01271,-13.06485,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.55376,-34.00803,43.9051,-13.27504,-34.35604,44.01023,-13.17544,-34.26058,44.01283,-13.06484,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.688131,-34.00805,43.90507,-13.27477,-34.35609,44.01023,-13.17506,-34.26059,44.0129,-13.06444,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.82161,-34.00799,43.90518,-13.27475,-34.35602,44.01033,-13.17507,-34.26065,44.01285,-13.06455,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.948721,-34.00792,43.90526,-13.27495,-34.35572,44.0102,-13.1749,-34.26029,44.01286,-13.06441,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.078506,-34.00787,43.9052,-13.2752,-34.35583,44.00997,-13.17505,-34.26034,44.01265,-13.06463,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.213698,-34.00822,43.90526,-13.27532,-34.35619,44.00993,-13.17442,-34.2608,44.01256,-13.06407,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.356201,-34.00819,43.90531,-13.2751,-34.35603,44.01009,-13.17432,-34.26052,44.01269,-13.06352,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.487523,-34.00822,43.90541,-13.27553,-34.35606,44.01001,-13.17481,-34.26053,44.01237,-13.06371,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.613738,-34.00822,43.90548,-13.27563,-34.35609,44.01008,-13.17463,-34.26044,44.0123,-13.06306,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.748201,-34.00854,43.90561,-13.27614,-34.35622,44.01004,-13.17523,-34.26054,44.01207,-13.06314,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.881932,-34.0083,43.90577,-13.27605,-34.3558,44.01046,-13.17518,-34.26015,44.01237,-13.06287,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.014337,-34.00843,43.90574,-13.27624,-34.35604,44.01045,-13.17539,-34.26039,44.01245,-13.06285,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.149616,-34.00828,43.90581,-13.27612,-34.35594,44.01052,-13.17557,-34.26039,44.0126,-13.06336,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.286291,-34.00852,43.90584,-13.27637,-34.35602,44.01051,-13.17576,-34.26045,44.01267,-13.06386,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.433023,-34.00837,43.90592,-13.27637,-34.35613,44.01048,-13.1758,-34.26057,44.01279,-13.06406,
