PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,m_TaskNumber,m_ActiveTask,m_CurrentLeverValue,m_CurrentTargetLeverNumber,m_LeverDifference,elapsedTime,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,TeleportStart.x,TeleportStart.y,TeleportStart.z,TeleportEnd.x,TeleportEnd.y,TeleportEnd.z
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,26.97177,-7.745604,31.26182,-11.37084,-7.697172,31.07666,-11.19181,-7.053315,30.87921,-11.11417,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,27.02064,-7.75067,31.26243,-11.38349,-7.700739,31.07739,-11.19994,-7.103135,30.87414,-11.06883,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,27.12019,3.236397,32.26039,-6.145953,3.277937,32.07593,-5.953926,3.755855,31.87343,-5.722383,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,27.18522,3.252347,32.25912,-6.172475,3.274898,32.07642,-5.969986,3.649854,31.88613,-5.681676,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,27.27348,3.276742,32.2603,-6.195656,3.27726,32.07691,-5.996133,3.497288,31.91207,-5.662612,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,27.32162,3.290095,32.2591,-6.205969,3.278466,32.07673,-6.010352,3.422182,31.92542,-5.670083,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,27.41234,3.312869,32.25882,-6.225741,3.281326,32.07651,-6.035855,3.29718,31.94428,-5.705383,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,27.47508,3.327214,32.25935,-6.240003,3.282903,32.07668,-6.054082,3.218314,31.9516,-5.743037,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,27.54682,3.338365,32.25976,-6.251548,3.280525,32.07827,-6.077639,3.142726,31.95829,-5.798825,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,27.61217,3.345758,32.26038,-6.260735,3.278607,32.07918,-6.094151,3.093457,31.96944,-5.842836,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,27.70277,3.350691,32.26047,-6.268499,3.274473,32.08081,-6.114764,3.034442,31.9915,-5.912931,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,27.78027,3.35031,32.2607,-6.270955,3.271446,32.08131,-6.124994,3.007364,32.00363,-5.950958,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,27.86006,3.344699,32.26262,-6.271266,3.262481,32.08218,-6.133716,2.982237,32.01182,-5.985084,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,27.92877,3.3386,32.2626,-6.270865,3.254042,32.08311,-6.139351,2.967985,32.01524,-5.999817,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,27.99217,3.329711,32.26219,-6.269408,3.247638,32.08358,-6.143553,2.955744,32.01821,-6.006131,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,28.08973,3.320926,32.26131,-6.267859,3.237097,32.08413,-6.148402,2.94207,32.02034,-6.011353,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,28.15654,3.316144,32.26117,-6.267478,3.231185,32.08416,-6.150276,2.934596,32.02146,-6.013794,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,28.25574,3.312293,32.26104,-6.266164,3.223509,32.0839,-6.150533,2.925457,32.02399,-6.014491,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,28.32422,3.310879,32.26145,-6.264796,3.21939,32.08394,-6.149164,2.92101,32.02502,-6.014275,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,28.39007,3.309779,32.26196,-6.263066,3.217043,32.08385,-6.148035,2.918128,32.02353,-6.013104,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,28.48929,3.30797,32.26255,-6.259794,3.214437,32.08364,-6.146414,2.914745,32.02048,-6.010261,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,28.56046,3.306999,32.26255,-6.257366,3.212492,32.08312,-6.145066,2.91279,32.01959,-6.007744,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,28.62563,3.306385,32.26271,-6.255937,3.211457,32.08307,-6.143994,2.911714,32.01897,-6.006036,2.610065,30.50001,-6.819822,-22.65515,34.08044,-9.839746,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,28.65952,3.306152,32.26296,-6.254783,3.21081,32.08307,-6.143282,2.911341,32.01756,-6.005774,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,28.73099,3.305645,32.26329,-6.252345,3.209932,32.08284,-6.141435,2.911087,32.0155,-6.004541,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,28.76401,3.305606,32.26295,-6.25179,3.209471,32.08281,-6.140944,2.910898,32.01428,-6.004053,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,28.79503,3.305198,32.26308,-6.2509,3.208985,32.08337,-6.140542,2.910335,32.01421,-6.003702,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,28.88146,3.304252,32.26313,-6.2493,3.208138,32.08339,-6.139592,2.908916,32.01404,-6.002602,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,28.91216,3.304196,32.26291,-6.249036,3.20814,32.08312,-6.139172,2.908463,32.01409,-6.002499,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,28.94177,3.304089,32.26301,-6.248836,3.20795,32.08292,-6.138973,2.908047,32.01405,-6.00277,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,29.0141,3.303587,32.26287,-6.249754,3.207599,32.08311,-6.139946,2.907005,32.01402,-6.004017,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,29.04368,3.303441,32.26289,-6.250269,3.207455,32.08336,-6.140474,2.906494,32.01388,-6.004608,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,29.07203,3.303418,32.26279,-6.250739,3.207252,32.08343,-6.140976,2.90607,32.01348,-6.005355,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,29.14719,-21.96162,35.84349,-9.273131,-22.05832,35.66442,-9.162433,-22.36041,35.59372,-9.027827,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,29.17331,-21.96134,35.8436,-9.273365,-22.05802,35.66436,-9.162712,-22.36109,35.59384,-9.028625,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,29.20057,-21.9612,35.844,-9.273701,-22.05809,35.6644,-9.163154,-22.36204,35.5943,-9.029408,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,29.28142,-21.96085,35.84457,-9.274884,-22.05827,35.6641,-9.164526,-22.36508,35.59596,-9.030864,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,29.30787,-21.96058,35.84479,-9.275182,-22.05804,35.66432,-9.165359,-22.36636,35.5975,-9.031362,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,29.33528,-21.96039,35.84501,-9.275566,-22.05799,35.66465,-9.166225,-22.36749,35.59933,-9.032118,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,29.41501,-21.96013,35.84673,-9.276371,-22.05866,35.66519,-9.168859,-22.37074,35.60613,-9.033984,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,29.44269,-21.95988,35.84746,-9.276214,-22.05869,35.66564,-9.169794,-22.37178,35.61073,-9.034316,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,29.46708,-21.95951,35.84792,-9.27613,-22.05853,35.66567,-9.170724,-22.37246,35.61538,-9.034717,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,29.54822,-21.95798,35.84888,-9.275522,-22.05918,35.66592,-9.172556,-22.37427,35.63021,-9.03543,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,29.57273,-21.95763,35.84908,-9.275525,-22.05952,35.66586,-9.172932,-22.37467,35.63546,-9.035873,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,29.5966,-21.95723,35.84915,-9.275168,-22.05968,35.66572,-9.172846,-22.37497,35.6393,-9.035544,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,29.68381,-21.95643,35.84986,-9.274696,-22.05952,35.66589,-9.173501,-22.37589,35.65182,-9.035058,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,29.71125,-21.95621,35.85015,-9.274721,-22.05921,35.66618,-9.173918,-22.37588,35.65464,-9.035611,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,29.74085,-21.95605,35.85029,-9.274884,-22.05913,35.66629,-9.17439,-22.37587,35.65661,-9.036301,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,29.81755,-21.95588,35.85026,-9.276032,-22.0597,35.66629,-9.175595,-22.37566,35.66155,-9.038147,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,29.84558,-21.95594,35.85043,-9.276323,-22.0601,35.66638,-9.175935,-22.37554,35.66282,-9.039965,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,29.87315,-21.95598,35.85028,-9.276542,-22.06026,35.66623,-9.176145,-22.37545,35.66426,-9.041015,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,29.95084,-21.95658,35.85084,-9.277559,-22.06122,35.66618,-9.176667,-22.37601,35.66822,-9.044014,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,29.97782,-21.95674,35.85091,-9.277761,-22.06116,35.66611,-9.17713,-22.37626,35.6696,-9.045325,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,30.00509,-21.95686,35.85076,-9.278036,-22.06086,35.66607,-9.177718,-22.37634,35.67039,-9.046001,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,30.08426,-21.95692,35.85098,-9.279093,-22.06209,35.66618,-9.178826,-22.37718,35.67208,-9.048235,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,30.11268,-21.95688,35.85092,-9.279329,-22.06249,35.66592,-9.179205,-22.37739,35.67242,-9.048641,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,30.13915,-21.9568,35.85092,-9.279541,-22.06287,35.66633,-9.179947,-22.37776,35.67357,-9.049076,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,30.22135,-21.95665,35.85105,-9.280779,-22.06365,35.66642,-9.181374,-22.37821,35.67456,-9.051029,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,30.24797,-21.95655,35.85106,-9.28094,-22.06371,35.66642,-9.181626,-22.37843,35.6755,-9.051115,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,30.27778,-21.95639,35.85114,-9.280975,-22.06373,35.66647,-9.181937,-22.37856,35.67641,-9.05137,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,30.35479,-21.95566,35.85146,-9.281315,-22.06397,35.66634,-9.182457,-22.37871,35.67765,-9.052807,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,30.38206,-21.95546,35.85149,-9.281317,-22.06388,35.66637,-9.182734,-22.37881,35.67849,-9.052778,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,30.41108,-21.95527,35.85152,-9.281283,-22.06402,35.66652,-9.182883,-22.37906,35.67896,-9.053141,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,30.48512,-21.95493,35.85195,-9.281054,-22.06415,35.66681,-9.183048,-22.37925,35.67953,-9.05395,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,30.5097,-21.95477,35.85192,-9.280947,-22.06421,35.66689,-9.183175,-22.37926,35.67982,-9.054033,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,30.5641,-21.95496,35.85186,-9.280642,-22.06451,35.66693,-9.183179,-22.37966,35.68002,-9.05415,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,30.63247,-21.95521,35.8519,-9.280513,-22.06438,35.66696,-9.183365,-22.37981,35.6804,-9.054414,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,30.66806,-21.95525,35.85188,-9.280102,-22.06459,35.66684,-9.183029,-22.38012,35.68023,-9.054098,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,30.70236,-21.95552,35.85207,-9.279791,-22.06476,35.66693,-9.182764,-22.38028,35.68061,-9.053733,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,30.76698,-21.95608,35.85207,-9.279465,-22.06565,35.66693,-9.182612,-22.38097,35.68038,-9.053922,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,30.83379,-21.95684,35.85175,-9.27898,-22.06635,35.66651,-9.18223,-22.38149,35.68014,-9.053773,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,30.8676,-21.95699,35.85174,-9.278703,-22.0667,35.66645,-9.181841,-22.38161,35.68026,-9.053576,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,30.89954,-21.95713,35.85186,-9.278538,-22.06684,35.6666,-9.181814,-22.38167,35.68018,-9.05392,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,31.00346,-21.95683,35.85178,-9.277529,-22.06729,35.66663,-9.181366,-22.38218,35.6791,-9.053067,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,31.03611,-21.95668,35.85184,-9.277233,-22.06767,35.66663,-9.181077,-22.38245,35.67899,-9.052567,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,31.16926,-21.9558,35.85207,-9.276399,-22.06738,35.66616,-9.180526,-22.38176,35.67783,-9.052544,-22.65515,34.08044,-9.839746,-38.30276,40.49514,-11.34369,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,31.20193,-21.95551,35.85226,-9.27611,-22.06722,35.6662,-9.180376,-22.38181,35.67763,-9.052072,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,31.23744,-21.95502,35.85242,-9.275572,-22.06696,35.66635,-9.180004,-22.3817,35.67698,-9.051473,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,31.30688,-21.9547,35.85274,-9.274223,-22.06701,35.66652,-9.17923,-22.38113,35.67521,-9.050674,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,31.34067,-21.95436,35.85294,-9.27323,-22.06665,35.66636,-9.178632,-22.38029,35.67431,-9.049754,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,31.3756,-21.95426,35.85305,-9.272492,-22.06679,35.66616,-9.177705,-22.37941,35.67299,-9.048339,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,31.44837,-21.95441,35.85347,-9.265269,-22.06633,35.66592,-9.174329,-22.37487,35.66827,-9.044827,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,31.47444,-21.95437,35.85337,-9.262362,-22.06584,35.66572,-9.172491,-22.37168,35.66501,-9.043486,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,31.51489,-21.95364,35.85337,-9.254336,-22.0649,35.66541,-9.169133,-22.36555,35.65954,-9.039469,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,31.58023,-21.95002,35.85409,-9.238644,-22.06317,35.66478,-9.162957,-22.35315,35.6488,-9.028015,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,31.61193,-21.94736,35.85432,-9.2327,-22.0617,35.66438,-9.157919,-22.34409,35.64214,-9.018014,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,31.65147,-21.94003,35.85443,-9.221169,-22.05943,35.66387,-9.151995,-22.33137,35.6348,-9.00337,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,31.71014,-37.57004,42.26754,-10.71219,-37.70076,42.07776,-10.64513,-37.95393,42.03862,-10.47856,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,31.76186,-37.55659,42.26551,-10.708,-37.69352,42.07724,-10.63552,-37.92997,42.032,-10.45295,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,31.78711,-37.54956,42.26521,-10.70647,-37.6863,42.07704,-10.62756,-37.90958,42.02824,-10.43291,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,31.82981,-37.53515,42.26487,-10.70703,-37.67586,42.077,-10.61722,-37.87867,42.02441,-10.40341,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,31.89577,-37.51758,42.26437,-10.71416,-37.65831,42.07618,-10.60361,-37.82404,42.02071,-10.35649,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,31.9225,-37.51392,42.26425,-10.71846,-37.64874,42.07592,-10.597,-37.79091,42.01961,-10.33202,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,31.97087,-37.51013,42.26404,-10.72706,-37.63411,42.07489,-10.58698,-37.73648,42.01997,-10.29689,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,32.04054,-37.51198,42.26482,-10.73669,-37.61523,42.07407,-10.57666,-37.65662,42.02499,-10.25909,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,32.07984,-37.51301,42.26484,-10.73889,-37.5994,42.074,-10.57066,-37.58495,42.0312,-10.23605,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,32.11365,-37.51518,42.2651,-10.74245,-37.58695,42.07423,-10.56688,-37.52312,42.0381,-10.22394,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,32.17175,-37.51855,42.26574,-10.74437,-37.56998,42.07462,-10.56378,-37.42514,42.04984,-10.21693,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,32.23665,-37.52217,42.26529,-10.74486,-37.55563,42.0755,-10.56223,-37.32016,42.06308,-10.22522,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,32.27015,-37.52301,42.26519,-10.74449,-37.54841,42.07614,-10.56115,-37.25581,42.07199,-10.23842,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,32.33142,-37.52514,42.26515,-10.74379,-37.53976,42.07676,-10.55975,-37.16215,42.0837,-10.27059,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,32.40714,-37.52813,42.26485,-10.74197,-37.53327,42.07681,-10.55746,-37.06187,42.09115,-10.32148,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,32.44213,-37.52868,42.26471,-10.74111,-37.52997,42.07658,-10.55627,-37.01197,42.09192,-10.35435,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,32.47549,-37.52889,42.26467,-10.74045,-37.52762,42.0762,-10.55546,-36.97543,42.09156,-10.38305,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,32.57283,-37.52911,42.26498,-10.74013,-37.52299,42.07559,-10.55445,-36.91831,42.09174,-10.44229,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,32.60698,-37.52879,42.26526,-10.74058,-37.52182,42.07599,-10.55414,-36.90593,42.09181,-10.45963,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,32.63912,-37.52831,42.26542,-10.74126,-37.5206,42.0764,-10.55418,-36.8975,42.09148,-10.47264,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,32.73742,-37.52676,42.26505,-10.743,-37.51757,42.07701,-10.55379,-36.88515,42.09072,-10.49746,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,32.77519,-37.52654,42.26497,-10.74386,-37.51623,42.07719,-10.55446,-36.8824,42.09022,-10.50268,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,32.81008,-37.52652,42.26494,-10.74441,-37.51491,42.07705,-10.55523,-36.87974,42.08867,-10.50729,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,32.87486,-37.52607,42.26549,-10.74564,-37.51368,42.07705,-10.55632,-36.87736,42.08755,-10.51136,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,32.93879,-37.52579,42.26593,-10.74634,-37.51274,42.07679,-10.55674,-36.87536,42.08667,-10.51523,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,32.97332,-37.52549,42.26605,-10.74634,-37.51242,42.07675,-10.55627,-36.8748,42.0866,-10.51571,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,33.00785,-37.52549,42.26605,-10.74634,-37.51242,42.07675,-10.55627,-36.8748,42.0866,-10.51571,-38.30276,40.49514,-11.34369,-35.29722,42.72786,-9.92591,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,33.07427,-37.52449,42.26636,-10.74572,-37.51143,42.0767,-10.55506,-36.87367,42.08508,-10.51698,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,33.10872,-37.52426,42.26635,-10.74528,-37.51141,42.07656,-10.55458,-36.87354,42.0844,-10.51742,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,33.14222,-37.52388,42.26604,-10.74457,-37.5112,42.07659,-10.55372,-36.87265,42.08269,-10.51796,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,33.21512,-37.52352,42.26443,-10.74237,-37.51064,42.0762,-10.55197,-36.87212,42.07854,-10.5197,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,33.24999,-37.52338,42.26337,-10.74131,-37.50916,42.07577,-10.55019,-36.87177,42.0752,-10.52137,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,33.28407,-37.52294,42.26281,-10.73935,-37.50759,42.07548,-10.54878,-36.87208,42.07281,-10.52404,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,33.34269,-37.52238,42.26316,-10.73475,-37.50282,42.07576,-10.54475,-36.87227,42.0689,-10.52884,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,33.40934,-37.5209,42.26239,-10.72887,-37.49892,42.07626,-10.542,-36.87024,42.06516,-10.53442,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,33.44235,-37.52026,42.26167,-10.72663,-37.4981,42.07617,-10.54115,-36.86813,42.06237,-10.5375,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,33.50241,-37.51825,42.25913,-10.71929,-37.4969,42.07563,-10.53912,-36.86442,42.05664,-10.54156,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,33.56404,-34.50999,44.48985,-9.293406,-34.49102,44.30704,-9.116699,-33.85484,44.28333,-9.124563,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,33.59254,-34.50898,44.48927,-9.290785,-34.49115,44.30601,-9.113514,-33.85287,44.2782,-9.123871,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,33.65257,-34.50701,44.48659,-9.284025,-34.49224,44.30459,-9.108161,-33.85165,44.26581,-9.118855,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,33.72315,-34.50552,44.48343,-9.278907,-34.49399,44.30321,-9.104649,-33.85073,44.25019,-9.111053,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,33.75787,-34.50503,44.48268,-9.277613,-34.49514,44.30289,-9.103272,-33.84959,44.24269,-9.107057,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,33.79609,-34.50522,44.48136,-9.274963,-34.49722,44.30295,-9.101624,-33.84966,44.23436,-9.101464,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,33.857,-34.50564,44.48012,-9.272472,-34.50107,44.3028,-9.099376,-33.84851,44.22183,-9.093548,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,33.92604,-34.50591,44.47792,-9.270763,-34.50544,44.30214,-9.09693,-33.84909,44.20451,-9.083913,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,33.95875,-34.50592,44.47746,-9.270346,-34.50842,44.30186,-9.095444,-33.84865,44.19343,-9.080175,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,33.99435,-34.50628,44.47663,-9.270109,-34.51067,44.3015,-9.094899,-33.84594,44.1861,-9.079184,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,34.0883,-34.506,44.47655,-9.270097,-34.5151,44.30014,-9.093018,-33.83414,44.16991,-9.081666,,,,,,,
Teleport,Tutorial,Teleport,0,Task0,0.5036428,0.2,0.3036428,34.12803,-34.50585,44.47663,-9.269903,-34.51634,44.29927,-9.092283,-33.82856,44.16508,-9.083447,,,,,,,
