PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,m_TaskNumber,m_ActiveTask,m_CurrentLeverValue,m_CurrentTargetLeverNumber,m_LeverDifference,elapsedTime,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,21.4995,-34.00811,43.90551,-13.27561,-35.16,43.14921,-14.71,-34.26029,44.01266,-13.06397,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,21.63306,-34.00829,43.90551,-13.27581,-35.16,43.14921,-14.71,-34.26042,44.01278,-13.06389,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,21.76755,-34.00823,43.90558,-13.27559,-35.16,43.14921,-14.71,-34.26059,44.01281,-13.06377,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,21.90584,-34.0081,43.90561,-13.27601,-35.16,43.14921,-14.71,-34.26037,44.01283,-13.06431,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,22.03672,-34.00823,43.90533,-13.27569,-35.16,43.14921,-14.71,-34.26038,44.01282,-13.06436,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,22.17196,-34.00795,43.90525,-13.27525,-35.16,43.14921,-14.71,-34.26034,44.01286,-13.0642,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,22.30644,-34.00776,43.90513,-13.27456,-35.16,43.14921,-14.71,-34.26048,44.01268,-13.06362,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,22.44317,-34.00803,43.9051,-13.27488,-35.16,43.14921,-14.71,-34.26073,44.01258,-13.06392,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,22.57323,-34.00809,43.90509,-13.27467,-35.16,43.14921,-14.71,-34.26056,44.01254,-13.06405,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,22.70636,-34.008,43.90525,-13.27483,-35.16,43.14921,-14.71,-34.26044,44.01261,-13.06383,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,22.84326,-34.00793,43.9054,-13.27499,-35.16,43.14921,-14.71,-34.26042,44.0127,-13.06358,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,23.0014,-34.00838,43.90536,-13.27542,-35.16,43.14921,-14.71,-34.26075,44.01262,-13.06347,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,23.15926,-34.00806,43.90527,-13.27522,-35.16,43.14921,-14.71,-34.26026,44.01254,-13.06363,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,23.28711,-34.00813,43.90507,-13.27508,-35.16,43.14921,-14.71,-34.26058,44.01262,-13.06405,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,23.42047,-34.00814,43.90514,-13.27483,-35.16,43.14921,-14.71,-34.26054,44.01258,-13.06417,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,23.57631,-34.00764,43.90521,-13.27481,-35.16,43.14921,-14.71,-34.26007,44.01268,-13.06397,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,23.71206,-34.00795,43.90512,-13.27525,-35.16,43.14921,-14.71,-34.26069,44.01266,-13.06456,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,23.84817,-34.00815,43.90501,-13.27488,-35.16,43.14921,-14.71,-34.26056,44.01285,-13.06455,
All,Tutorial,Freefly,0,Task0,0.5036428,0.2,0.3036428,23.98078,-34.0082,43.90509,-13.2749,-35.16,43.14921,-14.71,-34.26072,44.01302,-13.06483,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,24.11747,-34.00806,43.90509,-13.27478,-35.16,43.14921,-14.71,-34.26077,44.01287,-13.06465,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,24.25739,-34.00798,43.90517,-13.27467,-35.16,43.14921,-14.71,-34.26054,44.01292,-13.06449,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,24.39234,-34.00803,43.90515,-13.27471,-35.16,43.14921,-14.71,-34.26065,44.01296,-13.06462,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,24.52822,-34.00751,43.90524,-13.27464,-35.16,43.14921,-14.71,-34.26026,44.01295,-13.06435,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,24.66091,-34.00814,43.90511,-13.27503,-35.16,43.14921,-14.71,-34.26078,44.01278,-13.06496,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,24.7966,-34.008,43.90529,-13.27448,-35.16,43.14921,-14.71,-34.26046,44.01311,-13.06427,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,24.92935,-34.00828,43.9054,-13.27541,-35.16,43.14921,-14.71,-34.26049,44.01266,-13.06433,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,25.0639,-34.00811,43.90541,-13.27543,-35.16,43.14921,-14.71,-34.26051,44.01279,-13.06402,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,25.20047,-34.00821,43.90541,-13.2756,-35.16,43.14921,-14.71,-34.26038,44.01273,-13.06381,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,25.33853,-34.00802,43.90543,-13.27553,-35.16,43.14921,-14.71,-34.26022,44.01261,-13.06364,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,25.46771,-34.00806,43.90542,-13.27529,-35.16,43.14921,-14.71,-34.26024,44.01265,-13.06324,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,25.59909,-34.00818,43.90528,-13.27564,-35.16,43.14921,-14.71,-34.26026,44.01242,-13.06376,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,25.7322,-34.00823,43.90525,-13.27564,-35.16,43.14921,-14.71,-34.26035,44.01228,-13.06361,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,25.86831,-34.00801,43.90525,-13.27512,-35.16,43.14921,-14.71,-34.26022,44.01284,-13.06326,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,26.00119,-34.00785,43.90524,-13.27505,-35.16,43.14921,-14.71,-34.26006,44.01139,-13.06322,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,26.13777,-34.00789,43.9054,-13.27526,-35.16,43.14921,-14.71,-34.25991,44.01191,-13.06189,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,26.3029,-34.00834,43.90529,-13.27539,-34.34533,44.01244,-13.13965,-34.26011,44.0118,-13.06101,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,26.43736,-34.00805,43.90525,-13.27501,-34.34783,44.01313,-13.13699,-34.25965,44.01138,-13.06005,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,26.57361,-34.00805,43.9053,-13.27544,-34.3469,44.01048,-13.13051,-34.26012,44.0117,-13.06148,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,26.70808,-34.00813,43.90522,-13.27539,-34.34597,44.00933,-13.12717,-34.26009,44.01185,-13.06214,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,26.84467,-34.00797,43.90512,-13.27481,-34.3461,44.00973,-13.12741,-34.26015,44.01186,-13.06202,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,26.97403,-34.00806,43.90517,-13.27493,-34.34633,44.00982,-13.12749,-34.26037,44.01231,-13.06269,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,27.1143,-34.00792,43.90509,-13.27468,-34.34629,44.00988,-13.12826,-34.26034,44.01228,-13.06285,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,27.24714,-34.00796,43.90476,-13.27482,-34.3462,44.00965,-13.12835,-34.26028,44.01212,-13.06314,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,27.37843,-34.00806,43.90467,-13.27417,-34.3462,44.00976,-13.12785,-34.26037,44.01221,-13.0628,
All,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,27.51874,-34.00747,43.90465,-13.27338,-34.34579,44.0099,-13.12779,-34.25982,44.01226,-13.0624,
