elapsedTime,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z
87.62392,-25.268,44.75066,-14.25915,-25.38024,44.40299,-14.00692,-25.15729,44.38452,-14.00673,
87.75634,-25.26854,44.74966,-14.25848,-25.37971,44.40278,-14.00598,-25.15679,44.38478,-14.00632,
87.8924,-25.26895,44.74984,-14.25855,-25.37978,44.40338,-14.00548,-25.15758,44.38471,-14.00579,
88.02888,-25.26916,44.75007,-14.25917,-25.38179,44.40289,-14.00519,-25.15858,44.38479,-14.00641,
88.15514,-25.2695,44.74983,-14.25966,-25.38302,44.40308,-14.00498,-25.15868,44.38503,-14.00658,
88.29711,-25.26973,44.75064,-14.26,-25.38344,44.40263,-14.00478,-25.15944,44.38455,-14.00694,
88.42928,-25.27002,44.7508,-14.2607,-25.38294,44.40203,-14.00525,-25.1584,44.38415,-14.0076,
88.56535,-25.27027,44.75033,-14.26136,-25.38161,44.40271,-14.00565,-25.15734,44.38515,-14.00837,
88.69714,-25.26934,44.7507,-14.26203,-25.38124,44.40285,-14.00582,-25.15674,44.38466,-14.00876,
88.83128,-25.26873,44.75035,-14.2629,-25.38094,44.40324,-14.0064,-25.15643,44.38469,-14.00953,
88.962,-25.26814,44.75,-14.26428,-25.38217,44.40526,-14.00852,-25.15587,44.38496,-14.01006,
89.09827,-25.26793,44.74985,-14.26558,-25.38459,44.40951,-14.01363,-25.15657,44.38527,-14.0108,
89.23021,-25.26797,44.74968,-14.26698,-25.38589,44.40889,-14.01371,-25.15745,44.38545,-14.01183,
89.36947,-25.26785,44.75059,-14.26768,-25.38249,44.40801,-14.0124,-25.15767,44.38523,-14.01235,
89.49464,-25.26765,44.7509,-14.26846,-25.38016,44.40861,-14.0119,-25.1577,44.38557,-14.0129,
89.63332,-25.26726,44.75076,-14.26928,-25.3804,44.40947,-14.01334,-25.15553,44.38604,-14.01401,
89.77279,-25.26719,44.75087,-14.27024,-25.37771,44.41173,-14.01407,-25.1543,44.38598,-14.01532,
89.90283,-25.26711,44.7507,-14.27126,-25.37517,44.41075,-14.01551,-25.15455,44.38539,-14.01692,
90.03519,-25.26733,44.75055,-14.27285,-25.37609,44.41016,-14.01764,-25.15399,44.38514,-14.01861,
90.16995,-25.26753,44.75092,-14.27423,-25.37685,44.41109,-14.01807,-25.15309,44.38567,-14.01974,
90.30594,-25.26814,44.75043,-14.27532,-25.37756,44.41118,-14.0176,-25.15226,44.38672,-14.0205,
90.43816,-25.26851,44.74997,-14.27592,-25.37653,44.41392,-14.01795,-25.15054,44.38791,-14.02151,
90.57327,-25.26972,44.74943,-14.2764,-25.37362,44.41136,-14.01528,-25.15106,44.38772,-14.02194,
90.70558,-25.27037,44.74884,-14.27673,-25.37349,44.41058,-14.015,-25.15065,44.38803,-14.02228,
90.83974,-25.27126,44.7487,-14.27706,-25.3764,44.41144,-14.0151,-25.15218,44.38819,-14.02289,
90.97395,-25.2723,44.74849,-14.27739,-25.38088,44.41141,-14.01474,-25.15491,44.38837,-14.02256,
91.10495,-25.27349,44.74869,-14.27756,-25.38116,44.41312,-14.01472,-25.15601,44.38897,-14.02191,
91.24352,-25.27441,44.74866,-14.27769,-25.38126,44.41104,-14.01438,-25.15784,44.38861,-14.02226,
91.37774,-25.27544,44.75,-14.27802,-25.38054,44.41304,-14.0164,-25.15812,44.38819,-14.02235,
91.5122,-25.27674,44.74958,-14.27807,-25.38172,44.41352,-14.01723,-25.15961,44.38851,-14.02302,
91.64712,-25.2791,44.74945,-14.27809,-25.38263,44.41277,-14.01654,-25.16017,44.38819,-14.02393,
91.77683,-25.28071,44.74909,-14.27772,-25.38286,44.41241,-14.01675,-25.16051,44.38796,-14.02406,
91.91228,-25.28178,44.74905,-14.27717,-25.38353,44.41161,-14.01631,-25.16141,44.38777,-14.02383,
92.04443,-25.28257,44.74875,-14.27665,-25.38556,44.41265,-14.01677,-25.16173,44.3875,-14.0235,
92.17772,-25.28239,44.74862,-14.27552,-25.3856,44.41073,-14.01608,-25.16176,44.38723,-14.02255,
92.31403,-25.28135,44.74816,-14.27419,-25.38577,44.41092,-14.01497,-25.16233,44.38669,-14.02148,
92.44644,-25.27913,44.74811,-14.27194,-25.38464,44.41122,-14.01416,-25.16051,44.38586,-14.01975,
92.60426,-25.27686,44.74783,-14.26897,-25.38405,44.4112,-14.01233,-25.16038,44.38536,-14.0182,
92.72477,-25.27566,44.74799,-14.26715,-25.38392,44.41097,-14.01039,-25.1592,44.38509,-14.01603,
92.8482,-25.27405,44.74765,-14.26484,-25.38426,44.41138,-14.0078,-25.15824,44.3853,-14.01364,
92.98358,-25.27364,44.74768,-14.26315,-25.38357,44.41163,-14.00564,-25.15805,44.3848,-14.01199,
93.11864,-25.27299,44.74814,-14.26053,-25.3829,44.41234,-14.00224,-25.15703,44.38413,-14.00961,
93.25298,-25.27206,44.74744,-14.2574,-25.37933,44.41328,-13.99969,-25.15582,44.38436,-14.00793,
93.38722,-25.27204,44.7469,-14.25572,-25.38018,44.41264,-13.99647,-25.15477,44.38379,-14.0065,
93.52003,-25.27191,44.74705,-14.25386,-25.38156,44.413,-13.99577,-25.15348,44.38428,-14.00507,
93.65502,-25.27275,44.74686,-14.2525,-25.38347,44.41154,-13.99438,-25.15517,44.38394,-14.00451,
93.78814,-25.273,44.74623,-14.2514,-25.38477,44.40845,-13.99263,-25.15608,44.38335,-14.00392,
93.92255,-25.27302,44.74685,-14.25051,-25.3834,44.4081,-13.99239,-25.15572,44.38348,-14.00311,
94.24651,-25.27208,44.74714,-14.25179,-25.38374,44.40733,-13.99132,-25.15464,44.3842,-14.00353,
94.39546,-25.27108,44.74644,-14.25193,-25.38366,44.40574,-13.98985,-25.1542,44.3844,-14.00387,
94.52467,-25.27046,44.74736,-14.25225,-25.38182,44.40738,-13.99085,-25.15361,44.38371,-14.00423,
94.65674,-25.27,44.74706,-14.25185,-25.38206,44.40823,-13.99126,-25.15308,44.38412,-14.00426,
94.79167,-25.26983,44.74763,-14.2514,-25.383,44.40768,-13.991,-25.15252,44.38416,-14.00413,
94.92715,-25.26954,44.74706,-14.25084,-25.38396,44.40643,-13.99096,-25.15189,44.38346,-14.00387,
95.05706,-25.26955,44.74698,-14.25025,-25.38378,44.40576,-13.98993,-25.15287,44.38247,-14.00331,
95.19216,-25.26919,44.74674,-14.24927,-25.384,44.40582,-13.98943,-25.15281,44.38223,-14.00276,
95.32652,-25.26879,44.74653,-14.24777,-25.38448,44.40651,-13.98864,-25.15291,44.38232,-14.00171,
95.4594,-25.2695,44.74545,-14.24695,-25.3844,44.40548,-13.98771,-25.15435,44.38185,-14.00108,
95.59396,-25.27001,44.7449,-14.24637,-25.38204,44.40247,-13.9848,-25.15516,44.3814,-14.00037,
95.72799,-25.27048,44.74368,-14.24635,-25.38077,44.40036,-13.98306,-25.15703,44.38162,-14.00094,
95.86254,-25.27193,44.74154,-14.24802,-25.38203,44.39909,-13.98231,-25.1573,44.3808,-14.00262,
95.99718,-25.27469,44.73793,-14.25151,-25.38335,44.39981,-13.98397,-25.15739,44.38261,-14.00533,
96.13239,-25.27769,44.73724,-14.2567,-25.3854,44.40287,-13.98908,-25.15549,44.38454,-14.00835,
96.26933,-25.27837,44.73684,-14.26116,-25.38766,44.40377,-13.99362,-25.15815,44.38462,-14.01215,
96.40921,-25.27607,44.7408,-14.26466,-25.38755,44.40493,-13.9968,-25.15701,44.38754,-14.01472,
96.53745,-25.26442,44.75319,-14.26385,-25.38836,44.40458,-13.99987,-25.15869,44.38593,-14.0174,
96.68178,-25.25278,44.76394,-14.26716,-25.38525,44.40051,-14.00066,-25.15659,44.38794,-14.02128,
96.83111,-25.25338,44.76562,-14.27636,-25.37076,44.40102,-13.99718,-25.14506,44.39241,-14.02744,
96.96352,-25.25047,44.76778,-14.28486,-25.35343,44.41075,-13.99518,-25.13278,44.39634,-14.03639,
97.09676,-25.23298,44.77707,-14.2949,-25.33724,44.41549,-13.99684,-25.11761,44.39974,-14.04476,
97.25416,-25.22135,44.78333,-14.3093,-25.31814,44.41059,-13.99514,-25.09831,44.40594,-14.05526,
97.38943,-25.22448,44.78723,-14.31753,-25.30291,44.41031,-13.99347,-25.0858,44.40501,-14.06547,
97.52182,-25.23124,44.78946,-14.31978,-25.28899,44.41546,-13.98898,-25.0766,44.40489,-14.07314,
97.65574,-25.23718,44.78125,-14.31348,-25.27824,44.4238,-13.9852,-25.07362,44.40837,-14.07846,
97.78922,-25.2573,44.76912,-14.30006,-25.2735,44.42825,-13.98408,-25.07317,44.40942,-14.08335,
97.95226,-25.26886,44.76888,-14.29743,-25.27751,44.42527,-13.9862,-25.07709,44.40274,-14.08304,
98.12023,-25.27253,44.7684,-14.29833,-25.28787,44.42477,-13.98808,-25.08897,44.40577,-14.07835,
98.28223,-25.27545,44.76937,-14.30066,-25.29592,44.42482,-13.98916,-25.09673,44.40818,-14.07571,
98.44818,-25.27264,44.77005,-14.30211,-25.29394,44.42821,-13.98888,-25.09604,44.41037,-14.07868,
98.57748,-25.269,44.77023,-14.30448,-25.282,44.43457,-13.98945,-25.09038,44.4103,-14.08528,
98.71714,-25.26863,44.7699,-14.30647,-25.26969,44.43578,-13.99168,-25.07999,44.4106,-14.09284,
98.8791,-25.27069,44.76499,-14.30185,-25.25756,44.43479,-13.99473,-25.07178,44.41003,-14.1009,
99.00674,-25.27546,44.7635,-14.2995,-25.25168,44.43428,-13.99899,-25.07169,44.4076,-14.10464,
99.14146,-25.2808,44.76383,-14.30027,-25.25512,44.43571,-13.99981,-25.07486,44.40741,-14.10437,
99.28092,-25.2838,44.76332,-14.3028,-25.26383,44.43745,-13.99927,-25.07874,44.40882,-14.10282,
99.42018,-25.28774,44.76254,-14.30521,-25.2721,44.43739,-13.99915,-25.08555,44.41115,-14.09907,
99.58534,-25.29289,44.76104,-14.30596,-25.28192,44.43788,-13.9989,-25.09613,44.41495,-14.0978,
99.72324,-25.29454,44.75807,-14.30578,-25.28733,44.43752,-13.99917,-25.0957,44.41464,-14.09536,
99.85574,-25.29547,44.75606,-14.30622,-25.28757,44.4374,-14.00056,-25.09158,44.41293,-14.09206,
99.9868,-25.29524,44.75517,-14.30725,-25.2879,44.43675,-14.0013,-25.09073,44.4123,-14.09184,
100.1204,-25.29423,44.75267,-14.30759,-25.28973,44.43657,-14.00176,-25.0866,44.41033,-14.08856,
100.2562,-25.29347,44.751,-14.30687,-25.29018,44.43676,-14.00227,-25.0872,44.41002,-14.0885,
100.3921,-25.2918,44.74884,-14.30643,-25.29199,44.43542,-14.00309,-25.09143,44.40974,-14.09123,
100.5222,-25.2903,44.74829,-14.3068,-25.29247,44.43596,-14.00375,-25.08903,44.40843,-14.08957,
100.6584,-25.28967,44.74797,-14.30736,-25.29371,44.43699,-14.00463,-25.09093,44.40886,-14.09153,
100.7904,-25.28961,44.74796,-14.30831,-25.29293,44.43703,-14.0044,-25.09328,44.41011,-14.09466,
100.926,-25.28974,44.74789,-14.3088,-25.2923,44.43767,-14.0059,-25.09321,44.41087,-14.09572,
101.0551,-25.28909,44.75228,-14.30603,-25.29644,44.44166,-14.01108,-25.09455,44.41168,-14.0992,
101.1914,-25.28918,44.75377,-14.30804,-25.29874,44.43867,-14.01399,-25.09116,44.40565,-14.09839,
101.3363,-25.28729,44.75241,-14.30936,-25.30054,44.42647,-14.00605,-25.09497,44.4042,-14.1006,
101.4628,-25.2875,44.75233,-14.31025,-25.30504,44.41515,-14.00054,-25.09342,44.40119,-14.10108,
101.5993,-25.28535,44.75098,-14.30951,-25.31493,44.39831,-13.99333,-25.0953,44.40274,-14.10348,
101.7337,-25.28401,44.75174,-14.30804,-25.32914,44.39647,-14.00106,-25.09386,44.40196,-14.10415,
101.8606,-25.28208,44.75024,-14.30475,-25.32067,44.39587,-13.99828,-25.09266,44.39982,-14.10195,
101.9942,-25.27987,44.74882,-14.30113,-25.3109,44.39684,-14,-25.09315,44.39849,-14.10047,
102.1341,-25.27745,44.74832,-14.2987,-25.3088,44.39777,-14.00188,-25.09117,44.39631,-14.09763,
102.2691,-25.27543,44.74951,-14.29782,-25.31209,44.3987,-14.0023,-25.0886,44.3952,-14.09222,
102.4014,-25.27354,44.7529,-14.29811,-25.31503,44.39802,-13.99741,-25.08532,44.39377,-14.08872,
102.5398,-25.27257,44.75451,-14.29783,-25.31527,44.40275,-13.99965,-25.08777,44.39398,-14.08847,
102.6694,-25.27247,44.75816,-14.29666,-25.31148,44.40181,-14.00046,-25.08745,44.39193,-14.08735,
102.8073,-25.27286,44.76201,-14.29589,-25.308,44.40015,-14.00203,-25.08315,44.39003,-14.08606,
102.9431,-25.27265,44.76332,-14.29633,-25.30722,44.3983,-14.00218,-25.08689,44.39071,-14.08868,
103.071,-25.27186,44.76501,-14.29722,-25.30655,44.39789,-14.00157,-25.08728,44.39223,-14.08812,
103.2091,-25.27136,44.76507,-14.29667,-25.30483,44.39929,-14.00231,-25.08792,44.39301,-14.08664,
103.3412,-25.26623,44.76701,-14.29583,-25.30328,44.39604,-14.00513,-25.08726,44.39293,-14.08546,
103.4975,-25.24663,44.77229,-14.29809,-25.30161,44.38477,-14.01093,-25.08265,44.39338,-14.08493,
103.6556,-25.22801,44.77679,-14.30406,-25.29749,44.37549,-14.01749,-25.07134,44.3964,-14.08893,
103.7974,-25.21288,44.78089,-14.30963,-25.29042,44.3662,-14.02221,-25.05743,44.39381,-14.0957,
103.9468,-25.2034,44.78135,-14.31201,-25.27177,44.35355,-14.02181,-25.03747,44.39252,-14.1116,
104.0807,-25.20468,44.77972,-14.3082,-25.2506,44.34415,-14.02104,-25.02165,44.38773,-14.12892,
104.2146,-25.20776,44.77623,-14.29464,-25.23054,44.33295,-14.02165,-25.00666,44.38432,-14.14975,
104.3448,-25.20586,44.77341,-14.28728,-25.21254,44.32175,-14.02035,-24.98956,44.38333,-14.17117,
104.4828,-25.199,44.77337,-14.29578,-25.19632,44.33063,-14.02211,-24.97743,44.38685,-14.17754,
104.6218,-25.18861,44.7722,-14.30511,-25.18125,44.35368,-14.02388,-24.97125,44.39944,-14.1744,
104.7715,-25.18309,44.7637,-14.3083,-25.1734,44.3644,-14.01946,-24.97502,44.4015,-14.16035,
104.905,-25.18779,44.75734,-14.30276,-25.17266,44.36433,-14.01434,-24.97981,44.40287,-14.14128,
105.0377,-25.18439,44.7493,-14.29616,-25.18668,44.36972,-14.01017,-24.98862,44.40145,-14.12404,
105.1715,-25.1828,44.74306,-14.29457,-25.20317,44.37113,-14.01042,-24.99569,44.39061,-14.1167,
105.3062,-25.18777,44.74308,-14.29442,-25.21026,44.37233,-14.00884,-25.00146,44.38805,-14.11316,
105.4389,-25.19699,44.74776,-14.29297,-25.21814,44.38292,-14.00415,-25.01055,44.39751,-14.11584,
105.5683,-25.20725,44.74529,-14.2915,-25.22214,44.38597,-13.99739,-25.01087,44.39442,-14.1138,
105.7079,-25.21826,44.74363,-14.28615,-25.22937,44.3871,-13.99613,-25.02087,44.39504,-14.1117,
105.8413,-25.22663,44.74475,-14.28447,-25.23617,44.38514,-13.99355,-25.03169,44.40145,-14.07767,
105.9753,-25.23398,44.74607,-14.28015,-25.23877,44.39098,-13.99197,-25.03834,44.40476,-14.07216,
106.1111,-25.23977,44.74641,-14.27296,-25.24265,44.38936,-13.98844,-25.04201,44.40648,-14.07033,
106.2457,-25.24229,44.746,-14.26357,-25.24203,44.38281,-13.98498,-25.04198,44.4035,-14.0706,
106.3783,-25.2388,44.74266,-14.25723,-25.23977,44.37792,-13.98387,-25.04227,44.40164,-14.07091,
106.5156,-25.22723,44.74081,-14.25729,-25.23524,44.37601,-13.98348,-25.04483,44.40133,-14.06839,
106.6488,-25.21828,44.74085,-14.26146,-25.23039,44.37538,-13.98226,-25.04212,44.41034,-14.06849,
106.7858,-25.21329,44.74272,-14.26442,-25.22828,44.37476,-13.98144,-25.03975,44.41735,-14.06969,
106.9515,-25.20781,44.74429,-14.266,-25.22718,44.37315,-13.98206,-25.03507,44.42017,-14.07075,
107.1127,-25.20396,44.74428,-14.26758,-25.22807,44.36983,-13.98174,-25.73123,43.1492,-13.92147,
107.2572,-25.20135,44.74649,-14.26985,-25.22697,44.36877,-13.9822,-25.73123,43.1492,-13.92147,
107.4189,-25.19694,44.76181,-14.27394,-25.22586,44.36724,-13.98387,-25.73123,43.1492,-13.92147,
107.5814,-25.19792,44.77031,-14.27959,-25.22521,44.36526,-13.98224,-25.73123,43.1492,-13.92147,
107.7145,-25.19916,44.77668,-14.28173,-25.22691,44.3672,-13.97997,-25.73123,43.1492,-13.92147,
107.8654,-25.20079,44.7795,-14.282,-25.23035,44.36903,-13.97736,-25.73123,43.1492,-13.92147,
108.0193,-25.2003,44.77871,-14.28264,-25.2307,44.37006,-13.97668,-25.73123,43.1492,-13.92147,
108.1758,-25.19977,44.77902,-14.28521,-25.22607,44.37154,-13.97681,-25.73123,43.1492,-13.92147,
108.3118,-25.20019,44.77947,-14.2875,-25.22728,44.37647,-13.97591,-25.73123,43.1492,-13.92147,
108.4558,-25.20176,44.77996,-14.29051,-25.24806,44.39727,-13.98119,-25.73123,43.1492,-13.92147,
108.5833,-25.20205,44.7784,-14.29029,-25.26227,44.41751,-13.98238,-25.73123,43.1492,-13.92147,
108.7197,-25.20868,44.7711,-14.2812,-25.29566,44.43578,-13.98291,-25.73123,43.1492,-13.92147,
108.8533,-25.21718,44.75167,-14.27251,-25.32968,44.43224,-13.96849,-25.73123,43.1492,-13.92147,
108.9796,-25.2212,44.75258,-14.2702,-25.34841,44.42964,-13.96613,-25.73123,43.1492,-13.92147,
109.1311,-25.22695,44.74876,-14.26289,-25.38784,44.44588,-13.98201,-25.73123,43.1492,-13.92147,
109.2696,-25.22198,44.75261,-14.26032,-25.43126,44.4571,-13.99642,-25.73123,43.1492,-13.92147,
109.4084,-25.20204,44.76661,-14.26561,-25.42348,44.44305,-13.98949,-25.73123,43.1492,-13.92147,
109.5466,-25.19387,44.76846,-14.27135,-25.40248,44.42152,-13.98853,-25.73123,43.1492,-13.92147,
109.6792,-25.19574,44.77132,-14.27105,-25.3666,44.41002,-13.98522,-25.73123,43.1492,-13.92147,
109.8203,-25.19687,44.77635,-14.27418,-25.33514,44.41179,-13.98082,-25.73123,43.1492,-13.92147,
109.9803,-25.19694,44.78215,-14.27822,-25.31212,44.41192,-13.97698,-25.73123,43.1492,-13.92147,
110.1189,-25.19896,44.78721,-14.27916,-25.2979,44.4067,-13.97544,-25.73123,43.1492,-13.92147,
110.2501,-25.20108,44.79266,-14.2776,-25.28763,44.39853,-13.97245,-25.73123,43.1492,-13.92147,
110.4023,-25.20241,44.79604,-14.27444,-25.27438,44.38444,-13.97204,-25.73123,43.1492,-13.92147,
110.5897,-25.20568,44.7952,-14.26828,-25.28293,44.38925,-13.97332,-25.73123,43.1492,-13.92147,
110.7472,-25.2059,44.79765,-14.2717,-25.31574,44.41222,-13.97875,-25.73123,43.1492,-13.92147,
110.8832,-25.20641,44.79799,-14.27311,-25.33223,44.41627,-13.97268,-25.73123,43.1492,-13.92147,
111.0141,-25.20682,44.79609,-14.2705,-25.31692,44.41163,-13.96682,-25.73123,43.1492,-13.92147,
111.1483,-25.20757,44.7953,-14.26896,-25.2596,44.37927,-13.96485,-25.73123,43.1492,-13.92147,
111.2841,-25.206,44.79477,-14.26701,-25.24667,44.3749,-13.97619,-25.73123,43.1492,-13.92147,
111.4292,-25.20618,44.79247,-14.26689,-25.2371,44.37547,-13.98055,-25.73123,43.1492,-13.92147,
111.5905,-25.20521,44.79275,-14.26828,-25.24263,44.37944,-13.98097,-25.73123,43.1492,-13.92147,
111.7277,-25.20506,44.79221,-14.26807,-25.25401,44.38521,-13.9794,-25.73123,43.1492,-13.92147,
111.8573,-25.20442,44.79211,-14.26859,-25.28536,44.39198,-13.96847,-25.73123,43.1492,-13.92147,
111.9906,-25.20195,44.79074,-14.2709,-25.29193,44.38758,-13.96096,-24.94741,44.43702,-14.08665,
112.1479,-25.20205,44.78738,-14.27079,-25.28647,44.38161,-13.96248,-24.95202,44.43256,-14.10488,
112.2811,-25.20432,44.78625,-14.26883,-25.29179,44.38424,-13.96402,-24.94699,44.4256,-14.12109,
112.4165,-25.206,44.7857,-14.26702,-25.29547,44.38614,-13.96149,-24.94337,44.42264,-14.13309,
112.548,-25.20771,44.78622,-14.26617,-25.28564,44.37956,-13.96208,-24.94731,44.42091,-14.12913,
112.6803,-25.21016,44.78518,-14.26374,-25.27218,44.36849,-13.96789,-24.95273,44.41851,-14.12232,
112.8169,-25.21493,44.78472,-14.25919,-25.27292,44.36554,-13.97236,-24.95831,44.4159,-14.12042,
112.968,-25.21677,44.7858,-14.25707,-25.27523,44.36395,-13.97262,-24.95964,44.41008,-14.11781,
113.1048,-25.21366,44.78592,-14.25679,-25.27699,44.36227,-13.97193,-24.95856,44.41232,-14.11545,
113.2708,-25.20958,44.78572,-14.25829,-25.2736,44.36335,-13.97321,-24.95692,44.41219,-14.11364,
113.4217,-25.20225,44.78686,-14.2631,-25.26886,44.36447,-13.97375,-24.95429,44.41092,-14.11635,
113.5749,-25.19642,44.78932,-14.27079,-25.26422,44.3638,-13.97551,-24.94728,44.41069,-14.12569,
113.7319,-25.18239,44.795,-14.28798,-25.25665,44.36307,-13.97995,-24.93885,44.41147,-14.13456,
113.8947,-25.18016,44.79544,-14.29921,-25.24237,44.35773,-13.98255,-24.92633,44.4198,-14.15538,
114.0268,-25.17629,44.79813,-14.30765,-25.22445,44.35838,-13.98697,-24.9148,44.42612,-14.16788,
114.1608,-25.1732,44.79554,-14.31545,-25.20361,44.35619,-13.99046,-24.89942,44.42493,-14.20075,
114.2954,-25.17493,44.79592,-14.31857,-25.18444,44.35709,-13.99658,-24.88582,44.42111,-14.23584,
114.4323,-25.18068,44.7957,-14.31868,-25.17689,44.35795,-13.99768,-24.88205,44.41889,-14.25621,
114.5989,-25.18916,44.79543,-14.30956,-25.18241,44.3587,-13.99757,-24.88339,44.4173,-14.26054,
114.7515,-25.19818,44.79757,-14.29791,-25.20069,44.35876,-13.99371,-24.89407,44.41401,-14.2386,
114.9064,-25.20906,44.79554,-14.28564,-25.22655,44.35915,-13.98884,-24.91203,44.41207,-14.20455,
115.0385,-25.21672,44.79438,-14.27695,-25.25074,44.36141,-13.98689,-24.9281,44.40765,-14.17574,
115.1743,-25.22174,44.7935,-14.27181,-25.27279,44.3579,-13.98655,-24.94237,44.40186,-14.15125,
115.3312,-25.22203,44.78861,-14.26742,-25.2885,44.3553,-13.98858,-24.95547,44.40168,-14.13506,
115.4963,-25.21671,44.78545,-14.26784,-25.2905,44.36175,-13.99023,-24.96978,44.4007,-14.1253,
115.6642,-25.21007,44.78469,-14.26921,-25.2818,44.36058,-13.98983,-24.96633,44.39528,-14.13101,
115.8285,-25.20473,44.78411,-14.27029,-25.26875,44.35859,-13.99029,-24.95436,44.39669,-14.14081,
115.9627,-25.20263,44.78429,-14.27115,-25.26104,44.35824,-13.99099,-24.94788,44.39867,-14.14576,
116.0971,-25.20193,44.78358,-14.27162,-25.25618,44.35755,-13.99057,-24.94434,44.3989,-14.14894,
116.2559,-25.2,44.78308,-14.27256,-25.25464,44.35872,-13.99152,-24.94165,44.39972,-14.14929,
116.4152,-25.19895,44.78247,-14.27358,-25.25793,44.35915,-13.99155,-24.94472,44.39869,-14.14755,
116.5679,-25.19917,44.78193,-14.27453,-25.26223,44.35901,-13.99329,-24.94773,44.39691,-14.14463,
116.7201,-25.20009,44.78264,-14.27346,-25.26577,44.35775,-13.99458,-24.94933,44.39583,-14.1423,
116.8563,-25.20316,44.78107,-14.26958,-25.26953,44.35453,-13.99494,-24.95232,44.39632,-14.13989,
116.99,-25.20427,44.78077,-14.26967,-25.26892,44.35187,-13.99467,-24.95198,44.39461,-14.13698,
117.1239,-25.19811,44.76693,-14.27328,-25.26317,44.35001,-13.99236,-24.95426,44.39897,-14.11726,
117.262,-25.19835,44.75848,-14.27639,-25.25238,44.36525,-13.98973,-24.9652,44.42787,-14.09765,
117.3976,-25.20102,44.75782,-14.27875,-25.24247,44.38546,-13.98818,-24.97111,44.45272,-14.08445,
117.5612,-25.2038,44.75306,-14.28113,-25.22665,44.40423,-13.98532,-24.98018,44.46159,-14.0738,
117.7231,-25.20006,44.74995,-14.28827,-25.21963,44.41353,-13.98282,-24.98588,44.46087,-14.07141,
117.8568,-25.19343,44.74862,-14.29666,-25.21965,44.41407,-13.9846,-24.98732,44.45928,-14.06544,
118.0116,-25.18695,44.74772,-14.305,-25.22094,44.41472,-13.98582,-24.99095,44.46628,-14.06505,
118.1421,-25.18203,44.74805,-14.30607,-25.22141,44.41612,-13.9891,-24.99409,44.46557,-14.06602,
118.298,-25.18382,44.74767,-14.30804,-25.22412,44.41538,-13.99143,-24.99827,44.4648,-14.06649,
118.4537,-25.18613,44.74813,-14.30752,-25.2272,44.41424,-13.99532,-24.99941,44.4646,-14.06967,
118.6075,-25.18859,44.74727,-14.30778,-25.22767,44.41144,-13.99712,-25.0003,44.46148,-14.0696,
118.7504,-25.19212,44.74821,-14.30704,-25.22682,44.40995,-13.99981,-25.00031,44.4589,-14.07084,
118.8844,-25.19384,44.74899,-14.30677,-25.2244,44.40936,-14.00249,-24.99927,44.45918,-14.07208,
119.0521,-25.19603,44.75872,-14.30014,-25.22325,44.40802,-14.00351,-24.99922,44.45935,-14.07442,
119.2172,-25.1994,44.76791,-14.29658,-25.22288,44.40207,-14.00122,-24.99988,44.45675,-14.07921,
119.3427,-25.20065,44.76796,-14.29485,-25.22333,44.40035,-14.00061,-25.00468,44.45769,-14.08053,
119.4905,-25.19988,44.76291,-14.29424,-25.22585,44.40055,-13.99951,-25.00567,44.45568,-14.07519,
119.6237,-25.19919,44.75872,-14.29328,-25.22892,44.40144,-13.99782,-25.00838,44.45653,-14.07382,
119.7706,-25.19917,44.75971,-14.29081,-25.22895,44.40155,-13.99618,-25.00969,44.45568,-14.07107,
119.9198,-25.20857,44.769,-14.28185,-25.22816,44.4007,-13.99614,-25.00634,44.44895,-14.07334,
120.0507,-25.21684,44.77367,-14.27818,-25.2308,44.39722,-13.99474,-25.00234,44.43826,-14.07325,
120.2055,-25.22238,44.77815,-14.27628,-25.23597,44.39353,-13.9941,-25.00575,44.43417,-14.07179,
120.3402,-25.22673,44.77998,-14.27592,-25.24009,44.39194,-13.99288,-25.01035,44.43542,-14.06879,
120.4783,-25.22879,44.78067,-14.27507,-25.24406,44.39146,-13.99267,-25.01554,44.43552,-14.06264,
120.6459,-25.22735,44.78068,-14.27441,-25.24785,44.38953,-13.99141,-25.01727,44.43435,-14.05727,
120.8145,-25.22315,44.78092,-14.27378,-25.24857,44.38928,-13.99087,-25.01716,44.43646,-14.05136,
120.9302,-25.2194,44.78009,-14.2744,-25.24691,44.38875,-13.99101,-25.01574,44.43722,-14.0541,
121.0637,-25.21528,44.77971,-14.27506,-25.24556,44.38816,-13.99054,-25.01178,44.44459,-14.06053,
121.2034,-25.21078,44.78008,-14.27666,-25.24508,44.38789,-13.99024,-25.00661,44.45372,-14.06698,
121.3638,-25.2037,44.77879,-14.2815,-25.24409,44.38858,-13.98962,-24.97258,44.4669,-14.06773,
121.5193,-25.19968,44.7796,-14.28759,-25.24199,44.38892,-13.98921,-24.92299,44.50813,-14.08055,
121.6735,-25.19912,44.77877,-14.29005,-25.2374,44.38815,-13.98954,-24.91613,44.53753,-14.10163,
121.8311,-25.19955,44.77851,-14.29146,-25.23406,44.3892,-13.98517,-24.9263,44.53755,-14.10532,
121.985,-25.20147,44.77842,-14.29041,-25.23748,44.39167,-13.98475,-24.93755,44.54385,-14.10705,
122.1507,-25.2054,44.77853,-14.29096,-25.24356,44.39023,-13.98464,-24.94738,44.54209,-14.09578,
